gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Abitram,510.9422957,-0.412316613,0.130117649,-3.168798521,0.001530705,0.015774303
Zfp592,632.0824219,-0.378910256,0.11955819,-3.169253864,0.001528308,0.01576023
Nfkb1,297.1808666,-0.462766878,0.145953943,-3.17063635,0.001521054,0.015696008
Gm35021,119.2980569,-0.711463409,0.224358825,-3.17109616,0.001518649,0.015681765
Elp5,1645.798857,0.280594859,0.088450607,3.172333895,0.00151219,0.015625627
C77080,297.8481826,-0.458289443,0.144446402,-3.172730064,0.001510129,0.015614873
Omg,1527.137949,-0.320580573,0.101029434,-3.173140329,0.001507996,0.015611149
Vps37d,676.1731577,0.351769224,0.110863443,3.172995674,0.001508748,0.015611149
A930024E05Rik,93.65397781,0.864969276,0.272584973,3.173209686,0.001507636,0.015611149
Dnajb14,1787.544308,-0.268678935,0.084625854,-3.174903685,0.001498862,0.015559819
Rbm8a,1701.770785,0.262020629,0.082523508,3.175102883,0.001497834,0.015559819
Elof1,940.7778593,0.36194848,0.114013301,3.174616253,0.001500348,0.015559819
Hs6st3,99.12277419,-0.862433202,0.271671741,-3.17454145,0.001500735,0.015559819
Kif3c,4209.508105,-0.242034207,0.076182207,-3.177043786,0.001487846,0.015468134
Nutf2,789.4242327,0.327155197,0.102909397,3.179060465,0.001477533,0.015371365
Uqcr10,2035.268138,0.267266414,0.084018288,3.181050448,0.001467421,0.015286965
Sox1,930.7204453,-0.316202043,0.099369216,-3.182092567,0.001462151,0.015242448
Nfatc3,203.4131062,-0.549608997,0.1727083,-3.182296379,0.001461122,0.015242115
Atp9a,9555.979178,-0.228026082,0.071599966,-3.184723343,0.001448925,0.01512519
Rnf44,1799.203555,-0.247589485,0.077720057,-3.185657548,0.001444254,0.015086737
Kirrel3,1281.319724,-0.2998663,0.094022881,-3.189290685,0.001426224,0.014908572
Atp8a2,1537.924922,-0.288608723,0.09045166,-3.190750992,0.001419035,0.014849356
Phtf1,592.0487461,-0.362462359,0.113600856,-3.190665735,0.001419454,0.014849356
Pet100,283.3409183,0.485589473,0.152191945,3.190638467,0.001419588,0.014849356
Vps33a,1543.802669,-0.28007671,0.087760295,-3.191382949,0.001415935,0.014841597
Gm10020,320.7920598,0.461114928,0.144477562,3.191602367,0.00141486,0.0148405
Clip4,875.8298869,-0.305000723,0.095537455,-3.192472776,0.001410602,0.014806
Kcnj9,1260.685188,-0.331185339,0.103632439,-3.195769033,0.001394587,0.014647953
Rgs7,2796.973047,0.29137255,0.091164202,3.196129005,0.001392848,0.014639744
Hat1,596.9694774,0.356259669,0.111448224,3.196638382,0.001390391,0.01462397
Ubxn4,2757.678805,0.236717944,0.074037057,3.19729002,0.001387254,0.014601012
Chmp5,2822.501483,0.238578271,0.074612663,3.197557362,0.001385968,0.014597531
Nup214,504.5867008,-0.413769304,0.129373568,-3.198252237,0.001382633,0.014572436
Rbbp7,4525.884812,0.216530988,0.067676114,3.199518647,0.001376573,0.014526172
Slc5a3,872.9453991,-0.38120869,0.119151256,-3.19936778,0.001377293,0.014526172
Ptprn2,5232.166448,-0.211266717,0.06601819,-3.200128882,0.001373661,0.014507876
Tecpr2,1498.183923,-0.291725237,0.091139508,-3.200864742,0.001370158,0.014480879
Agap1,2922.990868,-0.258904647,0.080807362,-3.203973509,0.001355449,0.014335331
Tspyl4,6484.48784,-0.220555673,0.068740615,-3.208520521,0.001334198,0.014138391
Atxn1,1691.33021,-0.260126553,0.081082961,-3.208153096,0.001335904,0.014138391
Lrpprc,1637.433642,-0.351379876,0.10952252,-3.208288819,0.001335273,0.014138391
Dusp7,1091.694759,-0.320306404,0.0997985,-3.209531232,0.001329516,0.014100061
Plxna2,4795.973565,0.258758754,0.080581039,3.211161803,0.001321995,0.014039768
Ntrk3,5572.326417,-0.216899753,0.067540584,-3.211398812,0.001320905,0.014037941
Rpp30,482.7988822,0.391762557,0.121960382,3.212211635,0.001317173,0.014008016
Fmc1,466.5436422,0.40204558,0.125134619,3.212904499,0.001314,0.013983993
Trir,1798.545172,0.317878895,0.098863495,3.215331336,0.00130294,0.013885622
1700025G04Rik,2187.147601,-0.277303096,0.086217218,-3.216330809,0.001298411,0.013850556
Nxph1,2171.088487,-0.265112377,0.082428851,-3.216257081,0.001298744,0.013850556
Nr1d2,1086.814147,-0.366310605,0.11384804,-3.217539854,0.001292951,0.013808026
Ccdc28b,693.4714969,0.366766588,0.113974654,3.217966238,0.00129103,0.013797152
Ccdc13,112.2702358,0.711794787,0.221169899,3.218316737,0.001289453,0.013789938
Gabra1,4541.180319,-0.293938931,0.091292884,-3.219735398,0.00128309,0.013738595
Fbxo34,1179.235578,-0.306682947,0.095219393,-3.220803416,0.001278318,0.013699592
Wwc2,1335.16779,-0.323064263,0.100246455,-3.222700123,0.001269884,0.013618751
Eml5,1218.727111,-0.332329767,0.103109844,-3.223065368,0.001268266,0.013610943
Ank1,667.4965901,-0.430239042,0.133474329,-3.223384195,0.001266855,0.013605348
Cadm4,7886.050155,0.2833967,0.087905119,3.22389302,0.001264606,0.013590741
Shank2,3774.134456,-0.220494662,0.068378498,-3.224619849,0.0012614,0.013565821
Eif1ad,449.923789,0.426319794,0.132197855,3.224861669,0.001260336,0.013563906
Mrps23,979.8402726,0.312391163,0.096829868,3.226185986,0.001254518,0.013520328
Dicer1,1507.474609,-0.277821355,0.086036618,-3.229105959,0.001241779,0.01339247
Ahcyl1,6692.061908,0.230643124,0.07141807,3.229478514,0.001240162,0.013384472
Ss18l2,846.4957897,0.332425017,0.102880537,3.231174995,0.001232824,0.013314677
Mosmo,1190.61027,-0.306539195,0.094851983,-3.231763709,0.001230287,0.013296668
Irak2,107.0956875,-0.740159482,0.228919348,-3.233276208,0.001223792,0.013245186
Abt1,455.7404672,0.393392513,0.121635209,3.234199339,0.001219843,0.013211796
Brcc3,1072.595712,0.29028634,0.089711003,3.235794162,0.001213048,0.013147517
Pdcd6ip,1437.974918,-0.27615457,0.085329843,-3.236318736,0.001210821,0.013132685
6820431F20Rik,479.5909893,0.426788687,0.131861718,3.23663831,0.001209466,0.013127298
Nova1,869.4894155,-0.399502326,0.123377422,-3.23805053,0.001203495,0.013071767
Palm2,244.3546985,-0.511191675,0.157818341,-3.239114487,0.001199014,0.013032357
Spcs1,1750.928198,0.259754923,0.080174366,3.239874978,0.001195821,0.013006894
Isoc1,741.4651448,-0.37713876,0.116365998,-3.240970445,0.001191235,0.012970304
Zfp938,691.7122326,0.368088944,0.113570626,3.241057636,0.001190871,0.012970304
Amigo2,143.0144648,-0.65784269,0.202982672,-3.240881028,0.001191609,0.012970304
Ski,2975.553871,-0.270541499,0.083366208,-3.245217755,0.001173608,0.012801707
Wdr77,471.9227157,-0.470718703,0.145020546,-3.245875954,0.001170898,0.012781264
Grik4,533.7348713,-0.40875214,0.125900322,-3.246632993,0.001167789,0.012756424
P4ha1,2250.53801,0.27766911,0.085512985,3.247098785,0.001165879,0.012755865
Homer2,1549.999539,-0.383666224,0.118165718,-3.246848838,0.001166903,0.012755865
Chac1,365.2865557,0.514306615,0.158401571,3.246852984,0.001166886,0.012755865
Nf1,2341.632575,-0.257097925,0.079108806,-3.249927999,0.001154342,0.012645671
Bcl2l11,184.3730428,-0.643241711,0.197912897,-3.250125282,0.001153542,0.012645671
Foxp2,403.0109964,-0.417312238,0.128357934,-3.251160456,0.00114935,0.012609042
Sos1,1408.453342,-0.311644022,0.095838522,-3.251761561,0.001146922,0.012591441
Psma1,2753.206068,0.23871844,0.073397346,3.25241244,0.001144298,0.012571664
Adgrl1,7709.011506,-0.257561467,0.079180928,-3.252822023,0.00114265,0.012562583
Rassf3,185.6733877,-0.580914275,0.178579215,-3.252978091,0.001142023,0.012562583
Tbc1d9,2822.300436,-0.26861053,0.082558602,-3.253574117,0.00113963,0.012547416
Pam,9607.981976,-0.274583836,0.08437135,-3.254467724,0.001136051,0.01251702
Gale,207.0336541,0.541538635,0.166369933,3.255027074,0.001133816,0.0125014
Itga9,130.5557508,-0.719375549,0.22096118,-3.255664857,0.001131272,0.012482354
Tpt1,13369.26181,0.246291026,0.075627567,3.256630308,0.001127432,0.012448962
Psmb6,2487.803898,0.261319546,0.080228698,3.257182937,0.001125239,0.012433727
Dusp1,708.761751,0.545063587,0.16725822,3.258814942,0.001118786,0.01237971
Hscb,238.6532068,0.533285983,0.163653752,3.258623626,0.001119541,0.01237971
Extl3,2708.335318,-0.262515194,0.080546355,-3.259181531,0.001117341,0.012373283
Pnck,2024.189924,0.31737184,0.097368301,3.25949859,0.001116093,0.012368417
Rpl10,4156.678613,0.240174501,0.073620812,3.26231802,0.001105051,0.012258139
Slc4a4,3038.259156,-0.238680056,0.073164384,-3.262243749,0.001105341,0.012258139
Sgsm1,2874.313951,-0.240745578,0.073773502,-3.263306894,0.001101202,0.012258139
Edf1,2758.375662,0.284722106,0.087276883,3.26228546,0.001105178,0.012258139
1700037H04Rik,1903.710173,0.250813953,0.076864712,3.263057203,0.001102173,0.012258139
Pigk,1041.239884,-0.364465419,0.111693474,-3.263086078,0.00110206,0.012258139
Slc1a6,200.5191435,0.556074879,0.170457511,3.2622492,0.001105319,0.012258139
Fam32a,3060.147313,0.273360212,0.083690332,3.266329665,0.001089513,0.012144262
Gpr6,340.8145363,-0.525570596,0.160826867,-3.267927834,0.00108338,0.012084703
Gm8210,724.9783085,0.38735705,0.118357052,3.272783853,0.001064939,0.011887671
Wnt4,417.218745,-0.431112894,0.131724395,-3.272840201,0.001064727,0.011887671
Plxnd1,1751.968343,0.255687723,0.078103248,3.27371434,0.001061439,0.011865921
Sema6d,1585.164441,-0.274004862,0.083693977,-3.273889842,0.00106078,0.011865921
Cfl1,26988.64516,0.264275023,0.080715041,3.274173188,0.001059716,0.011864014
Unc119,664.4183591,0.347412351,0.105945753,3.279153149,0.001041191,0.011665155
S1pr3,312.0773156,-0.589187807,0.179394742,-3.284309237,0.001022327,0.011462202
Scn5a,104.4625421,-0.791277751,0.240836077,-3.285544924,0.001017853,0.011420416
Vps29,3077.800268,0.239080174,0.072701436,3.288520674,0.001007154,0.011308667
Ngdn,576.1296703,0.371692926,0.113015173,3.288876307,0.001005882,0.011302687
Kcnk12,327.8937565,0.4931767,0.14991214,3.289771589,0.001002687,0.011275072
Pygo1,1322.251139,-0.28275358,0.085926296,-3.29065248,0.000999553,0.011256382
Arpc2,6109.99272,0.215204865,0.065382739,3.291463011,0.000996677,0.011237049
Stx4a,795.4526463,0.35872918,0.108991725,3.291343256,0.000997102,0.011237049
Fam43a,249.1257203,-0.53432941,0.162310562,-3.29201873,0.00099471,0.011226641
Cgn,176.0273102,0.68360471,0.207625438,3.29249016,0.000993044,0.011216114
Gadd45b,503.7770782,0.430475317,0.130672863,3.294297744,0.000986679,0.011152465
Cdkn2d,1583.168677,0.281280824,0.085337733,3.296089728,0.000980407,0.011089766
Pcnx3,997.8825176,-0.31912167,0.096802558,-3.296624365,0.000978543,0.011076873
Taf9b,729.9274298,-0.393148279,0.119225303,-3.297523826,0.000975414,0.011049634
Ccser1,235.9624778,-0.536266312,0.162601064,-3.298049213,0.000973591,0.011037155
Zbtb7b,186.5567922,0.61328363,0.185916501,3.298704674,0.00097132,0.011019587
Neurod6,3524.782684,0.278778015,0.084500588,3.299125161,0.000969867,0.011011262
Smim11,317.771074,0.488008194,0.14785788,3.300522064,0.000965051,0.010964732
Cntnap4,783.3562902,-0.336107628,0.101825536,-3.300818651,0.000964032,0.010961292
1110008P14Rik,1256.617818,0.326417891,0.09881597,3.303290859,0.000955572,0.010881285
Polr2j,656.5970878,0.404348722,0.12232895,3.305421342,0.000948337,0.010806945
Vat1,1566.886469,0.306278488,0.09259759,3.307629163,0.000940893,0.010730111
Gabrg2,2704.633309,-0.30072195,0.090850135,-3.310088104,0.000932666,0.010644226
Spcs2,3010.139949,0.277075056,0.08367027,3.311511427,0.000927935,0.010598135
Dda1,2805.27576,0.290537455,0.087701653,3.312793391,0.000923692,0.010557563
Ptprd,4689.764184,-0.233435488,0.070456373,-3.313191952,0.000922377,0.010550414
Cmpk2,750.4486512,0.428835187,0.12930212,3.316536396,0.000911407,0.010432747
Gad1,15739.39247,-0.215332701,0.064873692,-3.31926077,0.000902561,0.010339703
Dlg2,11580.58247,-0.211843095,0.06382262,-3.319247867,0.000902603,0.010339703
Dgkb,3580.063911,-0.233561116,0.070318781,-3.321461378,0.000895474,0.010273428
Sestd1,2038.203927,-0.29001945,0.087314796,-3.321538438,0.000895227,0.010273428
Trim44,5996.294705,-0.222666805,0.067027668,-3.322013293,0.000893704,0.010268536
Hmgn2,1211.471034,0.411319218,0.123767012,3.323334789,0.000889481,0.010227693
Smarcd1,1286.827675,-0.291546982,0.087707939,-3.324066043,0.000887152,0.010208588
Cdh10,1270.58068,-0.289433505,0.087066955,-3.324263534,0.000886524,0.010208588
Tcf4,13332.65255,-0.219173054,0.065913455,-3.325164092,0.000883665,0.010190505
Wasl,2077.529264,-0.29243341,0.087950418,-3.324980327,0.000884248,0.010190505
Ptbp3,566.4222664,-0.437424628,0.13155644,-3.324995941,0.000884198,0.010190505
Mroh1,611.2666228,-0.395548068,0.118920371,-3.326159037,0.000880517,0.0101705
Tceal9,2461.64018,0.288383046,0.086689724,3.326611648,0.000879088,0.010161672
Ssu72,1441.491788,0.315774301,0.094760993,3.332323681,0.00086124,0.009962895
Hivep3,1388.004161,-0.321140709,0.096361872,-3.332653278,0.000860221,0.009958634
Blzf1,1046.213282,0.320401943,0.09612707,3.333108406,0.000858815,0.009949889
Cdk5,2002.587296,0.272195946,0.08164953,3.333711133,0.000856956,0.009935882
Il1rapl1,690.9362413,-0.437616836,0.131202094,-3.335440943,0.000851642,0.009881766
Fnip2,410.9518566,-0.482570824,0.144677413,-3.335495256,0.000851476,0.009881766
Sf3b5,1260.272447,0.306610606,0.091908024,3.336059173,0.000849751,0.009875701
Tmem47,2087.030364,-0.332086757,0.099465892,-3.338699837,0.000841715,0.009796303
Serf2,871.4282131,0.358109749,0.10725301,3.338924929,0.000841033,0.009795823
Pitpnc1,1563.61382,-0.285334154,0.085436084,-3.339738209,0.000838574,0.009774628
Calm2,44641.86935,0.206240217,0.061734032,3.340786454,0.000835415,0.009745228
Aff4,5518.709886,-0.229455058,0.068677457,-3.341053493,0.000834611,0.009743292
Med4,788.4218278,0.348652861,0.104335092,3.341664388,0.000832777,0.009729302
Spata2l,739.9239636,-0.366952376,0.109803823,-3.341890699,0.000832098,0.009728806
Gm7172,245.5447588,0.602933529,0.180309584,3.343879539,0.000826156,0.009674122
Pfn1,4368.083401,0.305206875,0.091236127,3.345241446,0.00082211,0.009634118
Dnaja1,12475.50123,0.240662416,0.071929824,3.345794571,0.000820472,0.009622294
Zzef1,1340.248598,-0.303475853,0.090692078,-3.346222301,0.000819207,0.009614836
Lsm4,1069.241106,0.392833044,0.117375813,3.346797213,0.00081751,0.009602288
Zfp871,2563.515007,-0.273672204,0.08175531,-3.347454769,0.000815573,0.0095869
Nfat5,1723.445999,-0.287623584,0.085882402,-3.349039813,0.000810921,0.009539555
Alas1,749.730975,-0.339285209,0.101293847,-3.349514486,0.000809533,0.009530555
H2afj,1033.91967,0.436840916,0.130352829,3.351219301,0.000804566,0.00947937
Yif1b,517.8235316,0.40300909,0.120195872,3.352936188,0.000799591,0.009428027
Samd12,1481.992274,-0.29912713,0.089141804,-3.355632456,0.000791837,0.009351017
Coa4,185.1583599,0.587498572,0.175060054,3.355983045,0.000790834,0.009346389
Sod1,4400.198264,0.237930354,0.070877487,3.356924244,0.000788147,0.009321835
Atp10d,98.66049707,-0.853754533,0.254321605,-3.356987837,0.000787966,0.009321835
Stox2,3437.505714,-0.23960139,0.071294531,-3.360726105,0.000777379,0.009217319
Rpl22,2868.1654,0.239094063,0.071149034,3.360468167,0.000778105,0.009217319
Gpr22,1896.324644,-0.364743628,0.108535798,-3.360583647,0.00077778,0.009217319
Sub1,7746.489132,0.214095312,0.063673861,3.362373639,0.000772755,0.009178206
Prrt1,1659.593787,-0.274516752,0.081645887,-3.36228512,0.000773003,0.009178206
Dop1b,1371.053826,-0.31334094,0.093181086,-3.362709683,0.000771815,0.009178206
Plpp4,177.5883303,0.595047335,0.176886324,3.36400985,0.000768188,0.009142334
Mtmr12,637.1480337,-0.374374897,0.111245385,-3.365307212,0.000764585,0.009106538
Rps8,4830.837211,0.235770392,0.069982987,3.368967254,0.000754504,0.008993475
Exoc8,904.017407,-0.323290224,0.095942551,-3.369622982,0.000752711,0.008979102
Lrp1,9209.495815,-0.319043213,0.094624315,-3.371683203,0.000747103,0.008919165
R3hdm2,4957.654391,-0.237420014,0.070399308,-3.372476523,0.000744954,0.008905731
Rbfox1,3415.222485,-0.246524512,0.073099935,-3.372431366,0.000745077,0.008905731
Tef,3358.52555,-0.247637982,0.073425423,-3.372646328,0.000744495,0.008905731
Gdf11,709.8836794,0.517272234,0.153387946,3.372313448,0.000745396,0.008905731
Unc79,1795.51525,-0.289301913,0.08570919,-3.375389647,0.000737112,0.008834374
Fgd6,199.707232,-0.608347229,0.180154169,-3.37681461,0.000733305,0.008795629
Ttc7b,2592.725063,-0.245178693,0.072592555,-3.377463329,0.000731577,0.008781796
Ech1,699.7655587,0.358631977,0.106169955,3.377904564,0.000730404,0.008774605
Tnfrsf21,1678.138602,-0.294214019,0.08705483,-3.379640382,0.000725807,0.008726235
Klhl3,1458.274682,-0.333520277,0.098622269,-3.381794818,0.000720139,0.0086649
Rps17,3992.857059,0.261982603,0.077382492,3.385553974,0.000710347,0.008553813
Ids,6595.411532,-0.313665676,0.092640752,-3.385828264,0.000709638,0.008552002
Slc7a2,346.2929997,-0.451914261,0.133351618,-3.388892222,0.000701756,0.008463685
Cdc123,1934.774903,0.284199257,0.083841509,3.389720185,0.00069964,0.008451809
Neurod1,378.8031734,-0.450763243,0.132988376,-3.389493558,0.000700219,0.008451809
Arhgdig,970.1452574,0.371959442,0.109665813,3.391753822,0.000694468,0.008402294
Erg28,1251.417779,0.349368965,0.102950769,3.393553723,0.00068992,0.00835388
Romo1,1061.279156,0.336874753,0.099266603,3.393636357,0.000689712,0.00835388
Fchsd1,191.1027943,0.672705664,0.198181369,3.394394065,0.000687806,0.008341494
Zfp672,598.0843224,-0.384000329,0.113070521,-3.396113552,0.0006835,0.008295845
Ivns1abp,2530.901719,-0.269646464,0.079388857,-3.396527863,0.000682466,0.008289876
Slc12a5,8418.894908,-0.289428233,0.085175947,-3.398004289,0.000678794,0.008258385
Pfkp,7049.093174,0.239406923,0.07041327,3.400025648,0.000673795,0.008204102
Dusp3,2131.846669,-0.382482664,0.112492305,-3.400078461,0.000673665,0.008204102
Shisal1,1826.173687,-0.271623952,0.07987828,-3.400473226,0.000672693,0.008203746
Tmem65,1847.420292,-0.355521117,0.10448989,-3.402445113,0.000667858,0.008151275
Vcam1,485.1828223,0.554617332,0.162981576,3.402944948,0.000666637,0.008142876
Nt5dc3,2631.839908,-0.375386464,0.110232401,-3.405409485,0.000660649,0.008076184
9330159F19Rik,1651.100667,-0.333935419,0.098055046,-3.405591372,0.000660209,0.008076184
Gng13,162.9765122,0.74621654,0.218967369,3.407889238,0.000654675,0.008015964
Rusc2,2781.11346,-0.265949089,0.078012723,-3.409047623,0.000651901,0.007988399
Fam155a,2021.172389,-0.283780651,0.083160053,-3.412463586,0.000643785,0.007895275
Asna1,1990.791749,0.317607497,0.093067731,3.412648969,0.000643348,0.007895275
Slc35f2,128.3150816,0.714366309,0.209228707,3.4142844,0.000639498,0.007861608
Tdrkh,1270.986898,0.294703924,0.086271107,3.416021128,0.000635433,0.007817924
Zfp518b,592.3599981,-0.372658729,0.109057376,-3.417088709,0.000632947,0.0077936
Evi5,1237.847573,-0.324658555,0.094930116,-3.419974281,0.000626271,0.007717611
Gpr139,87.61304972,0.85421715,0.249719683,3.420704124,0.000624592,0.007703139
Junb,1727.478464,0.3995292,0.116783591,3.421107327,0.000623667,0.007697935
Pacsin1,5683.298235,-0.278480321,0.081325093,-3.424285287,0.000616419,0.007614614
Rassf5,385.346986,-0.497442682,0.145187848,-3.426200525,0.000612088,0.007567233
Eif3k,1654.094731,0.293245391,0.085581595,3.426500652,0.000611412,0.00756499
Arfgef2,1617.039061,-0.281876126,0.082231249,-3.427846843,0.000608389,0.007533673
Mrpl46,494.8998453,0.402002595,0.117272124,3.42794675,0.000608165,0.007533673
B3galt5,292.8535816,-0.52199731,0.152216076,-3.429317868,0.0006051,0.00750511
Pde4dip,5613.988768,-0.234839105,0.068446436,-3.430990993,0.000601381,0.007465027
Ift20,1567.798338,0.344244199,0.100332961,3.431018046,0.000601321,0.007465027
Cacnb2,553.072236,-0.422845883,0.123242938,-3.43099482,0.000601372,0.007465027
Sdk2,837.1368058,-0.355470296,0.103573872,-3.432046038,0.000599046,0.007454197
Bud31,1123.181642,0.304660774,0.088741624,3.433121451,0.000596675,0.007432211
A830082K12Rik,266.8826735,-0.526898972,0.153477593,-3.433067733,0.000596793,0.007432211
B4galt6,5147.20575,-0.258612039,0.075281143,-3.435283127,0.000591935,0.007383738
Mpc2,1650.260805,0.280076077,0.081522918,3.435550214,0.000591352,0.007382485
Crebbp,1289.258549,-0.320249816,0.09321467,-3.43561606,0.000591208,0.007382485
Ube2g1,1912.201339,0.274525257,0.079862035,3.437493892,0.000587124,0.00734169
Slc4a3,2460.250072,-0.311833079,0.090684441,-3.438661318,0.000584598,0.007321193
Timm10,661.2784447,0.365159259,0.106198105,3.438472443,0.000585006,0.007321193
Pde10a,2347.456904,-0.268227107,0.077984691,-3.439484151,0.000582824,0.007305841
Sox1ot,668.6531978,-0.383978681,0.111624413,-3.43991669,0.000581893,0.007300159
Aff2,521.7880146,0.415240892,0.120709801,3.439993186,0.000581729,0.007300159
Rnf180,803.9802898,0.345736563,0.100456346,3.441659756,0.000578157,0.00727118
Lnpep,1752.576105,-0.321394588,0.093376261,-3.441930364,0.000577579,0.007269888
Tmtc4,681.713398,1.108953679,0.321944875,3.444545218,0.000572021,0.007205862
Cstb,661.6944536,0.438453248,0.127272146,3.445005546,0.000571048,0.007199532
Gfra2,681.3521172,0.371978369,0.107933037,3.446381009,0.000568149,0.007174813
Ankfn1,129.7417147,-0.755853245,0.219270536,-3.447126362,0.000566584,0.00716096
Cntn1,10425.31432,-0.253248503,0.073443781,-3.448195344,0.000564346,0.007144228
Rpl37,3478.235971,0.294313253,0.085358127,3.447981599,0.000564793,0.007144228
Rbm3,1734.163721,0.381767838,0.110706771,3.448459693,0.000563794,0.007143459
Fcf1,489.0382134,0.431512665,0.125132069,3.448457853,0.000563797,0.007143459
Mgst3,1645.071565,0.380821179,0.110371031,3.450372579,0.000559813,0.007110653
Rap2a,3057.102016,-0.31237699,0.090514613,-3.451122211,0.000558261,0.00710273
Nrcam,9722.350318,-0.277182973,0.080290236,-3.452262534,0.000555907,0.007078667
Tnks,3382.257405,-0.268647483,0.077800581,-3.453026712,0.000554334,0.007064526
Brinp1,3146.067927,-0.305004436,0.088295455,-3.4543617,0.000551597,0.007035508
Epb41l4aos,151.6665729,0.763950752,0.221080179,3.455537068,0.000549198,0.007010751
Pcnx2,1236.635245,-0.323362091,0.093564827,-3.456021909,0.000548211,0.007003999
Polr2a,2238.216627,-0.32187927,0.093114895,-3.45679679,0.000546637,0.006989731
Unc80,2877.652945,-0.327416994,0.094707924,-3.457123541,0.000545974,0.006987103
Zfp804a,423.5180674,-0.510039314,0.147485146,-3.458241908,0.000543713,0.006963988
Slc24a3,3316.991341,-0.308784886,0.089281009,-3.458572986,0.000543045,0.006961265
Psenen,774.506661,0.417560386,0.120723524,3.458815421,0.000542557,0.006960837
Prkar2b,2562.73845,-0.262159546,0.075727832,-3.461865206,0.000536446,0.006888216
Phc3,1607.889292,-0.300626125,0.086809843,-3.46304193,0.000534105,0.006863925
Sptbn2,13198.20215,-0.313772828,0.090598914,-3.463317758,0.000533558,0.006862658
Npy,1435.417627,0.449655684,0.129724223,3.466243024,0.000527786,0.006794134
Dennd1b,217.3181484,-0.568373887,0.163921425,-3.467355697,0.000525606,0.00677177
Nek10,202.850329,-0.653025735,0.188292228,-3.468150234,0.000524054,0.006757472
Eif2s2,3212.448844,0.317359748,0.091421339,3.471396854,0.000517758,0.006687564
Stx16,1250.590263,-0.31538486,0.090834313,-3.472089463,0.000516424,0.006675972
Prpf8,4732.478751,-0.238771132,0.06874098,-3.47349038,0.000513736,0.006646837
Ttll7,3675.976903,-0.363962111,0.104663548,-3.477448628,0.00050621,0.006555013
Kras,2214.613705,-0.308366243,0.088651277,-3.478418523,0.000504382,0.006536873
St6galnac3,112.5958758,-0.774215672,0.222559203,-3.478695392,0.000503861,0.006535662
Cplx2,20036.42041,-0.229627171,0.065999067,-3.479248763,0.000502822,0.006527717
Ube3b,1611.505289,-0.347994262,0.100010273,-3.479585147,0.000502191,0.006525067
Sec14l3,168.7026701,0.76564184,0.220038027,3.479588734,0.000502184,0.006525067
Samd14,1935.498009,0.308453468,0.088628895,3.480281096,0.000500888,0.006519217
Rassf1,232.0049551,0.632808289,0.181672599,3.483234635,0.000495394,0.006453203
Cdk5r1,9337.603232,-0.232883176,0.066794066,-3.486584811,0.00048923,0.006378344
Eef1e1,1028.045383,0.327917142,0.094040033,3.48699518,0.00048848,0.006377826
Pcdhb2,153.8521092,0.670604314,0.192324666,3.486834663,0.000488773,0.006377826
Srgap1,520.1489442,-0.559824172,0.16051821,-3.487605384,0.000487367,0.006370342
Arl6ip5,3831.562077,0.258385894,0.074079051,3.487975231,0.000486693,0.006366979
Fsd1,1273.975469,0.317460927,0.09098066,3.489323191,0.000484245,0.006345812
Stard8,106.6074874,-0.913727432,0.261853845,-3.489455855,0.000484005,0.006345812
Rap1gap2,2111.46704,-0.301936999,0.086496998,-3.490722287,0.000481717,0.006323514
Frzb,166.9883472,-0.72032915,0.206337664,-3.49102116,0.000481178,0.006321871
Mif,4067.280935,0.387025012,0.110801033,3.49297294,0.000477675,0.00628124
Aldoa,25406.4453,0.242673753,0.069463431,3.493546913,0.000476649,0.006273147
R3hcc1,769.8267576,0.362765226,0.103814195,3.494370162,0.000475182,0.006260885
Ecel1,116.638633,0.906302322,0.25936598,3.494299144,0.000475308,0.006260885
Rbm24,498.6743745,-0.428939517,0.122673146,-3.49660485,0.000471219,0.006217736
Btbd11,598.5160986,-0.395529926,0.113073021,-3.498004403,0.000468753,0.00619054
Sap30,244.9869623,0.571523539,0.163383925,3.498040198,0.00046869,0.00619054
Nkiras1,1828.473422,0.277179833,0.079174763,3.500860934,0.000463758,0.006135162
Dtx4,1474.963498,0.298387338,0.085175915,3.503189109,0.000459723,0.006092325
Adcy7,90.94050589,-0.945686745,0.269914292,-3.503655694,0.000458918,0.006086936
Nlk,2065.209578,-0.378021458,0.107850153,-3.505061849,0.000456501,0.006060133
Adamts1,683.8583322,0.48553312,0.138496607,3.505740185,0.000455339,0.006049962
Yjefn3,302.3667025,0.496895978,0.141620863,3.508635429,0.000450412,0.005990097
Fam181a,150.4894883,0.776947981,0.221433067,3.5087261,0.000450258,0.005990097
Tln2,2661.20925,-0.26603443,0.07577832,-3.510693151,0.00044694,0.00595907
Rere,2370.090553,-0.331700793,0.094468454,-3.511233424,0.000446033,0.005952161
Tbc1d24,1851.555855,-0.288005779,0.082018853,-3.511458254,0.000445655,0.005952161
Tmem170b,1822.77727,-0.29707511,0.084533899,-3.514271931,0.000440961,0.005899929
Sorcs1,520.8792389,-0.419240045,0.119274371,-3.514921457,0.000439884,0.005894406
Tgfbr2,158.7375315,-0.891009196,0.253505483,-3.514753156,0.000440163,0.005894406
Esrrg,185.3582481,-0.701675771,0.199558554,-3.516139775,0.00043787,0.005873993
Ank2,17844.01085,-0.2327154,0.066083864,-3.521516257,0.000429086,0.005768807
