gene_name,endo_peaks,exo_peaks,endo_signal,exo_signal
Gm2479,1,1,23.2517,11.845853333333332
Gaa,1,1,32.44223333333333,23.8557
Gm22107,1,1,63.28593333333333,57.64813333333333
Caprin1,1,1,24.17923333333333,20.35
Nsa2,1,1,19.7332,21.5699
Azin2,1,1,23.2257,8.68336
Hmmr,1,1,40.9129,20.41133333333333
Rsph1,1,1,33.366,13.5043
Tbccd1,1,1,34.47305,26.7451
Brms1l,1,1,27.60225,16.8908
Prpf4b,3,1,19.108026666666667,19.0254
Zfp664,1,1,6.34861,8.31945
Pole,1,1,17.207333333333334,11.809595
Rab29,1,1,20.233176666666665,14.4283
Gm11718,1,2,21.849966666666663,10.892035
Pdxdc1,1,1,24.5802,34.48983333333334
Exo5,1,1,16.056649999999998,13.22915
Pelo,1,1,20.733,21.1891
Tcf7l2,1,1,24.32295,18.10395
Wdr1,1,1,13.5677,14.3764
Cars,1,1,10.046,10.409233333333331
Gm10241,1,1,7.751525,7.116009999999999
Entpd7,1,1,34.077333333333335,24.6692
Gm11914,1,1,10.744425,2.9766366666666664
Xist,1,1,7.86304,8.98939
Paf1,1,1,43.4277,29.3927
Ptpn4,1,1,21.866566666666667,15.481863333333337
Htr3a,1,1,17.991026666666667,15.1971
Donson,1,1,11.719276666666666,5.504635
Plekhf2,1,1,19.10386,12.56928
Gm11175,1,2,8.72764,26.0309
Unk,2,1,21.06795,43.18196666666666
Gstm1,1,1,28.0971,31.324
Ero1lb,1,1,29.4258,17.685200000000002
Arhgap35,1,1,46.4635,39.40493333333333
Gm4675,1,1,17.912,16.11275
Gm37352,1,1,4.836285,7.62538
Trim3,1,1,13.88895,12.424099999999996
Aqp2,1,1,12.278793333333333,8.283915
5031415H12Rik,1,1,13.2337,8.378555
Dleu2,1,1,7.915966666666666,18.8549
Gtf2e1,1,1,38.54123333333333,42.62045
Ppp1r13b,1,1,7.24729,2.3205
Gm26830,1,1,28.0348,20.4753
Dazap1,2,2,27.533866666666665,26.0223
Kazald1,1,1,26.38505,16.00135333333333
Kdelc1,1,1,25.708866666666665,15.60595
Poln,1,1,28.10555,34.0876
Gdf9,1,1,17.24735,27.903233333333333
Junb,2,2,10.24189,13.87445
Gm37947,2,1,28.49275,13.2956
Lipf,1,1,3.811865,7.498995000000001
Bbip1,1,1,59.701166666666666,64.35895
Nop16,1,1,71.12583333333333,52.3691
Gm13427,1,1,17.287616666666665,24.97385
Ckb,1,1,15.14196,6.261855
Gm15420,1,1,12.09172,11.170836666666666
Cdc26,1,1,23.18263333333333,22.9667
Tbcc,2,1,12.53934,13.453
Rpp25l,1,1,12.02025,9.017106666666663
Alkbh6,1,1,21.6851,8.210663333333335
Etv5,1,1,56.166500000000006,66.1328
Htra2,1,1,20.860005,16.91215
Eif2ak4,1,1,29.18963333333333,20.74113333333333
Usp1,1,1,99.71556666666667,124.37136666666667
Taco1,1,1,20.1438,20.45855
Txn2,1,1,39.22553333333334,61.5926
Wdfy1,1,1,17.27695,6.493285
Sp9,1,1,10.07635,11.573333333333332
Lin52,1,1,190.4213333333333,269.56166666666667
Gm11722,1,1,9.859235,9.36954
Nudt2,1,1,41.0199,46.8141
Arntl,1,1,64.81585,37.3542
Lipt1,1,1,24.907866666666667,15.8744
Casp8ap2,1,1,39.44825,24.7435
4833417C18Rik,1,1,47.21946666666667,37.6492
Pkd1,1,1,26.9641,25.671733333333336
Pcnt,1,2,37.76715,26.06875
Nrgn,1,1,9.18333,4.99787
Zfp60,1,1,24.4143,10.452983333333334
Cdnf,1,1,49.58613333333333,23.7383
Gm43159,1,1,10.37557,10.188676666666668
Zfp949,1,1,27.04085,9.632130000000002
2810468N07Rik,2,1,19.7851,8.738593333333334
U2surp,1,1,25.9871,15.21938
Pcdhgc3,2,1,13.695916666666667,5.056935
5930430L01Rik,2,1,26.73855,18.908966666666668
Rfx5,1,1,12.90239,11.12845
Gm22420,1,1,13.679766666666666,29.61805
Dapk3,2,1,29.2719,31.5776
Sox4,1,2,20.30320333333333,21.303700000000003
Kctd12,1,1,34.3561,17.502200000000002
Nf2,1,1,45.55215,34.50906666666666
Gm26537,1,1,37.8274,36.829
Gem,1,2,44.45303333333334,21.865133333333333
4930412M03Rik,1,1,14.81825,7.329175
Csrp2,2,1,4.36767,7.13538
Ccdc177,1,1,10.079155,12.2592
Rnf2,1,1,17.008166666666668,12.246533333333334
Kbtbd3,1,1,55.49216666666666,38.64236666666667
Gm15138,1,1,10.50288,17.8661
Higd1a,1,1,17.912,20.943233333333332
Gm15132,1,1,2.5416,3.6188
Notch2,1,1,14.860706666666667,9.531715
Fam195a,2,1,11.16581,17.004205
Fam46b,1,1,21.9605,12.965565
Rnu3b4,1,1,5.666910000000001,25.558466666666664
Scaf1,2,2,50.756,78.7548
H2-Ab1,2,2,18.33145,20.7049
Gm22760,1,1,10.08715,6.35053
Ccnf,1,1,14.798506666666668,12.053120000000002
Tmco3,1,1,25.009666666666664,18.49345
Gfpt2,1,1,8.35961,10.6508
Mpv17l2,2,1,29.6332,42.406866666666666
Tti2,1,1,39.4715,41.5427
Papd5,1,1,17.057736666666667,12.459166666666668
Zfp608,1,1,45.07515,34.5649
Dimt1,1,1,32.407,26.64775
Fam13c,1,1,12.770466666666666,10.25445
2010315B03Rik,1,1,40.20825,31.28515
Gm43770,2,1,11.511175,17.884965
Plrg1,1,2,11.116315,11.75114
Ube2m,1,1,24.0472,12.83915
Hist4h4,1,1,19.08929,12.117073333333332
Trappc11,1,1,35.69603333333333,24.05465
Glipr2,2,1,17.91315,15.304625
Rnf122,1,1,33.52066666666666,32.7662
Ropn1l,1,1,28.3103,10.182675
Cbll1,1,1,36.929566666666666,23.502133333333333
Mpst,1,1,10.115366666666668,32.97065
Ccdc167,1,1,13.30055,19.40705
Gm44367,1,1,27.7236,17.388933333333334
3110045C21Rik,1,1,34.487233333333336,21.789066666666667
Gm12979,1,1,23.8215,21.77283333333333
Ufsp2,1,1,31.825499999999995,48.76596666666666
Abca3,1,1,12.758385,10.686423333333332
Lrrc27,1,1,23.44375,12.6836
Ppp2r5b,1,1,21.875,40.3308
5930435M05Rik,1,1,18.628915,7.187725
Smad4,1,1,16.304316666666665,12.25827
Wdyhv1,1,1,22.00955,14.374106666666668
Fam193a,1,1,45.746,26.564300000000003
Lsm3,1,1,14.88065,9.234803333333334
1700016P03Rik,1,2,9.54348,11.09845
Gm22748,1,1,27.77976666666667,16.836966666666665
Rab22a,1,1,18.7335,30.10396666666667
Maml1,1,1,18.348866666666662,17.48905
Snord95,1,1,25.2945,22.1997
Gm25998,1,1,36.22423333333334,57.08520000000001
Afap1,1,1,26.77855,16.883735
Rab30,2,1,20.7676,19.1543
Mus81,2,1,23.797766666666664,62.34146666666667
Apmap,1,1,16.821550000000002,10.235075
Rpl31-ps7,1,1,9.303596666666666,23.090200000000003
Irf1,1,1,9.97459,10.798045
Ifnar1,1,1,13.605375,26.36235
Zfp189,1,1,39.07015,14.1264
Tmem18,1,1,24.801,14.7775
Gm12308,1,1,77.27363333333334,124.34966666666666
Ddb1,1,1,15.732306666666668,13.59831
Pex5,1,1,10.31048,12.769533333333332
Plscr3,1,1,11.9267,12.62647
Slc25a39,1,1,23.0139,11.240855
Gm45069,1,1,21.6995,19.897550000000003
Eif2b5,2,2,31.0495,8.47058
Gm20427,1,1,21.2603,7.666485
Hivep3,1,1,23.08513333333333,6.137359999999999
Gm27972,1,1,14.773366666666666,10.41241
Znhit6,1,1,8.34209,12.725655
Rps3,1,1,18.5825,22.9371
Zfp786,1,1,15.7766,6.850626666666667
Zfp763,1,1,24.055766666666667,13.860623333333333
Fermt2,1,1,11.53694,18.891966666666665
Gm6517,1,1,47.61566666666667,35.33796666666667
Sdccag8,2,1,40.63346666666667,42.47605
Oxnad1,1,1,38.87465,32.89676666666667
Sorcs2,2,1,12.006233333333332,7.865969999999999
Mrpl27,1,1,8.063835000000001,12.23872
Gm37964,1,1,20.0568,20.262
Kcnh4,1,1,13.953133333333334,13.336526666666666
Gm37942,1,1,4.97275,7.318813333333334
Plat,1,1,28.773666666666667,10.280625
Atf2,1,1,43.10443333333333,32.6478
2810408I11Rik,1,1,24.462566666666664,24.95735
4933406C10Rik,1,1,31.453333333333333,19.6068
Psmc6,1,1,37.0316,25.4151
Cfap100,1,1,29.03703333333333,14.5105
Usp2,1,1,17.53185,14.531566666666668
Gm26536,1,1,62.68033333333333,84.08435
Gm43573,2,1,20.8345,14.36375
Vaultrc5,1,1,23.900033333333337,28.81123333333333
Tmem229a,1,1,54.72645,63.36596666666667
Fkbp2,1,1,39.5094,42.50816666666667
Gt(ROSA)26Sor,1,1,16.1652,24.5322
RP24-337F7.4,1,1,7.91162,11.5722
Pias3,1,1,9.905905,5.020155
Mtrf1l,1,1,62.09113333333334,40.293
Gm5075,2,1,39.91045,12.474305
Dcaf6,1,1,55.1372,72.29973333333332
Dtl,1,1,32.224133333333334,30.46785
2310040G07Rik,1,1,8.90298,12.94234
Sdad1,1,1,7.104939999999999,7.259410000000001
Tspan14,1,1,28.8088,28.4098
Phf14,1,1,17.933549999999997,5.510415
Fam109b,1,1,18.148966666666663,15.9915
0610009B22Rik,1,1,39.17333333333334,69.6318
Cdk4,1,1,33.5025,37.8
Lsm7,1,1,8.278455000000001,18.58165
Sys1,1,1,8.238465,12.52598
Dennd4a,1,1,22.03323333333333,34.216433333333335
Gm42470,1,2,22.1651,17.7619
Tmed9,1,1,17.62975,9.70893
Tmem198b,1,1,30.43426666666667,22.30486666666667
Fam129b,1,1,12.50188,9.24089
Ccdc146,1,1,77.8494,39.65793333333334
Gm12830,1,1,11.76125,9.28162
Alkbh7,1,1,20.0113,12.17395
Mir210,1,1,28.173666666666676,15.710443333333336
Sacm1l,1,1,45.17166666666666,42.142066666666665
Zfp46,2,1,33.50213333333334,25.3392
Kcnab2,1,1,20.9203,10.10371
Gm28536,1,1,31.0093,24.45355
Osbpl3,1,1,29.456200000000003,26.50575
Gm20499,1,1,10.134535,15.53915
Mir3091,1,1,27.227833333333333,39.8483
Epg5,1,1,13.67245,23.82955
Pa2g4,2,1,29.4545,22.511133333333333
Gm44359,1,1,26.18465,19.70365
Gm44066,1,1,18.8459,11.950250000000002
Igfbp3,2,1,16.877260000000003,10.40272
4930509E16Rik,1,2,43.60856666666666,42.906400000000005
Zbtb20,1,1,476.3866666666666,668.328
Mettl8,1,1,20.1846,15.6807
Rab1b,1,1,8.41855,7.570444999999999
Arhgef37,1,1,13.3465,62.733050000000006
Gm13388,1,1,29.65506666666667,20.576966666666667
Nfe2l2,1,2,15.9671,12.1453
Ibtk,1,2,25.35996666666667,11.36777
Gm12746,1,1,19.855066666666666,28.864566666666665
Commd8,1,1,13.804555,10.872655
Ift81,1,1,9.626135,7.6751
Sorbs2,1,1,4.79789,7.773925
Slc25a10,2,2,24.040733333333336,45.97595
Itpk1,1,1,14.84018,8.69443
2510046G10Rik,1,1,19.66743333333333,19.55985
Trpm3,1,1,36.40885,20.0767
Ezh2,1,1,28.994250000000005,16.19835
Dnm3,1,1,12.65945,15.92285
Ttk,1,1,17.485666666666667,24.9789
Taf6l,1,1,11.155365,18.2987
Wrb,1,1,25.223,28.787666666666667
Tmem126a,1,1,20.7011,11.767656666666667
Baiap2,1,1,12.249603333333331,11.42691
Tmem87a,1,1,23.72155,17.551750000000002
Map3k6,1,1,16.70575666666667,16.218526666666666
Bbs5,1,1,11.1221,6.40964
Paox,1,1,14.3325,8.723505
Rprm,1,1,18.58280333333333,13.535235
Banp,2,2,79.97616666666666,89.04423333333334
Rabggtb,1,1,19.1659,13.16425
Echs1,1,1,14.3325,8.723505
Fam13a,1,1,29.6361,15.4083
Gadd45a,1,1,35.12365,13.1623
Gm44297,1,1,10.733850000000002,18.2454
Axl,1,1,16.86755,13.3619
Txndc12,1,1,26.59965,28.75836666666667
Zfp322a,1,1,19.124866666666662,14.588013333333334
Cenpm,1,1,30.73283333333333,18.71433333333333
Top2b,1,1,29.88383333333333,35.9883
Gm14022,1,1,12.141475,8.687655
Rnasek,1,1,6.6488,3.07598
Gm16006,1,1,16.8749,18.43305
Ube2i,1,1,19.8127,24.05767333333333
Uqcrh,1,2,61.5098,85.82483333333334
Gm38257,1,1,10.7212,16.000349999999997
Ell,1,1,44.31933333333333,63.34803333333334
Gas8,1,2,8.92432,13.643513333333331
Hist2h2ac,1,1,25.69255,11.038473333333334
Gm43820,1,1,18.67575,4.99206
Gm44233,1,1,27.108000000000004,37.08633333333333
Gm43738,1,1,23.087633333333333,41.2879
Wbp11,1,1,53.90866666666667,72.68220000000001
Cs,1,1,16.7428,17.15223
Gm12258,1,1,14.73994,8.830785
Fgfr1op2,2,1,37.99615,26.95726666666667
Efnb1,1,1,15.1073,4.29441
Alyref2,1,1,15.7497,14.259099999999998
Fam83d,1,1,34.288266666666665,33.02885
Ppme1,1,1,81.9748,78.5283
Ubap2l,1,2,5.657640000000001,15.22567
Mir1938,1,1,50.59836666666666,43.94885
1110020A21Rik,1,2,177.561,248.17666666666665
Anks3,1,1,25.596000000000004,19.430866666666667
Pop1,1,1,17.9855,10.78029
Megf8,1,1,56.51845,41.6205
Igflr1,1,1,12.179495,14.85795
Tmsb4x,1,2,13.999135,7.836254999999999
Fam162a,1,1,22.00841,19.58645
Nfia,1,2,17.683,15.19823
Ttc23,2,1,44.6882,25.432266666666663
Rpl21,1,1,39.4221,18.2298
Acot8,1,1,22.653900000000004,13.5705
Gm25360,1,1,7.732266666666667,20.999436666666664
Pdcl,1,1,66.81833333333333,40.38933333333333
Vps35,1,1,66.79213333333333,70.00323333333334
Calcrl,1,1,19.3971,9.698285
Exoc5,1,1,43.47435,14.52655
Nup54,1,1,29.54885,20.58555
Setx,1,1,25.93763333333333,20.1884
Gm17518,1,1,27.0105,14.0731
Myh10,1,1,75.51226666666668,39.0517
Ift140,1,1,100.89045,98.4982
Mamld1,1,1,10.808535,14.5314
AC124457.1,1,1,19.0014,14.512766666666666
Fam149b,1,1,16.37163333333333,17.222616666666667
Fen1,1,1,19.417466666666662,14.855
Map3k8,2,1,10.32884,6.23523
mt-Tl2,1,1,52434.26666666666,138514.66666666666
Morn4,1,1,11.700185,8.363050000000001
Gm14282,1,1,34.734750000000005,40.0431
Gm10822,1,1,43.10443333333333,32.6478
Gm12532,1,1,26.66486666666667,35.0084
Ercc6,1,1,9.5758,6.553170000000001
Mrpl37,1,1,21.4093,16.080133333333333
Gm12973,1,2,19.529733333333333,17.72855
Btn2a2,1,1,16.6293,8.943936666666668
Rassf2,1,1,56.62173333333334,71.17686666666667
Tmem151a,1,1,65.74943333333333,73.7894
Snap23,1,1,19.17375,16.686066666666665
Nasp,1,1,12.32935,25.4661
A330093E20Rik,2,2,91.567,100.2386
Foxp1,1,1,8.741990000000001,18.165
Mcm9,1,1,20.16593333333333,8.742986666666667
Psmd10,1,1,28.38275,16.51735
Ak3,1,1,12.525,8.81846
Ywhab,1,1,15.799449999999998,11.353843333333336
Snw1,1,1,12.64396,8.60622
Nfatc3,1,2,20.4027,9.00006
Scamp3,1,1,26.47065,26.41175
Cops5,1,1,9.305675,10.10718
Nbr1,1,1,83.05516666666666,175.47366666666667
Tcerg1,1,1,68.9016,45.302600000000005
Npat,1,1,34.28053333333333,31.9077
Eny2,1,1,42.92103333333333,55.650000000000006
Gm9996,1,2,18.901166666666665,12.586725
Psmb9,1,1,18.51556666666667,15.5682
Rheb,1,1,30.62183333333333,53.717333333333336
Gm43379,1,1,30.5985,29.2895
Cdip1,1,1,14.192433333333334,13.59525
Ddit4,2,1,19.756433333333334,21.68425
Wnk1,1,1,23.2795,21.47213333333333
Wdr77,1,1,21.8314,19.785400000000003
Qsox1,1,1,18.43445,8.061895
Mapk8,1,1,5.85619,9.836163333333332
F730043M19Rik,1,1,20.1989,16.583366666666667
Fbxo42,1,1,12.497786666666665,11.40684
Prr3,1,1,8.531089999999999,8.30687
Zfp846,1,1,14.26245,18.997366666666668
Heatr6,1,1,10.860983333333332,7.775343333333333
Lrrc24,1,1,13.081975,6.097905
Gm23085,1,1,59.24523333333334,27.7343
Ccl25,1,1,17.8114,15.64071
Mrps14,1,1,44.23583333333334,55.39136666666667
4930505A04Rik,1,1,14.731650000000002,20.30055
Gm26863,1,1,8.670893333333332,12.197125
Wipi1,2,1,82.91680000000001,69.39755
Atg4a,1,1,28.38275,16.51735
D030046N08Rik,1,1,21.5434,27.362033333333333
Sema6a,2,1,16.463525,13.808599999999998
Pgap2,1,1,34.29553333333333,41.3138
S100pbp,1,1,24.683833333333336,23.13765
Mapkbp1,1,2,18.772366666666667,13.94355
Tnnc1,1,1,8.120605000000001,9.84309
Gm24000,2,1,31.213733333333334,13.810433333333334
Slc45a4,1,1,23.6137,19.232533333333336
RP23-322E23.3,1,1,14.871714999999998,8.785953333333334
Dnajc8,1,1,22.1753,6.366035
1810037I17Rik,1,1,9.32415,8.32138
Kctd9,1,1,286.1133333333333,216.6673333333333
Troap,1,1,33.14485,32.72453333333333
Rhoj,1,1,23.982866666666663,22.146766666666664
Rnaseh2c,1,1,13.7681,3.332235
Nudt21,1,1,26.70606666666667,31.55465
Rnf144a,2,1,21.39875,11.18655
Trappc1,1,1,18.7024,12.224315
Abcf3,1,2,22.7262,11.162355
Cnot4,1,1,18.0904,25.56203333333333
Ccdc12,1,2,22.1651,17.7619
Cables1,1,1,8.949935,3.86516
Nucks1,1,1,13.5922,16.8944
Poc5,1,1,25.61966666666667,20.320366666666665
Unc5b,1,2,20.1927,11.84837
Tbc1d31,1,1,20.6932,25.2963
Zfp39,2,1,31.656333333333333,19.04095
Neurl4,1,1,10.40159,18.002566666666667
Cisd2,1,1,14.556093333333337,11.237055
Gm22328,1,1,42.4277,41.0326
Ttc41,1,1,55.46265,42.24565
B3galnt2,1,1,29.9092,17.041733333333333
Taf1a,1,1,12.186706666666668,12.04603
B230369F24Rik,1,1,17.0071,21.21525
Pisd-ps2,1,1,33.61975,19.8394
Hs2st1,2,1,45.025400000000005,53.838366666666666
Loxl1,1,1,22.14743333333333,11.59315
Azi2,1,1,27.82327,17.056136666666667
Ndufs8,1,1,24.216466666666665,29.4021
Cul2,1,1,17.480433333333334,18.7764
Fam134c,1,1,18.79256666666667,12.24045
Snora78,1,1,12.64835,15.004553333333334
Cblb,1,1,54.48063333333334,44.02073333333333
Prpf4,1,1,23.18263333333333,22.9667
Ephb4,1,1,8.72423,8.941514999999999
Pgk1,1,1,18.462566666666664,21.7311
Atp6v1e1,1,1,15.673065,9.930795
Gm25619,1,1,29.37462,11.660423333333332
Dpysl3,1,1,16.5504,12.24225
Gm25313,1,1,15.942150000000002,43.127833333333335
Phlpp2,1,1,15.17016,26.87075
Cap1,1,1,40.72423333333333,50.518566666666665
AC151967.1,1,1,59.0632,66.05059999999999
Psma5,1,1,18.99129,15.15345
Mvb12a,1,1,24.493,11.195935
Ddias,1,1,29.51673333333333,24.961766666666666
1500017E21Rik,1,2,25.02463333333333,45.072766666666666
Cep112,1,1,18.74843333333333,21.6959
Psmg4,1,1,31.98905,23.3111
Gm26590,1,1,5.32926,15.644750000000002
Spc24,1,1,6.8945050000000005,12.7105
Eif3b,1,1,29.543166666666668,36.01643333333334
Rprd2,1,1,21.6801,31.16645
Cuedc2,1,1,22.496033333333333,13.64865
Gm42890,1,1,21.8314,19.785400000000003
Fbxo24,1,1,135.21333333333334,113.8906
Qrich1,1,1,18.61025,16.796699999999998
Zfp13,1,1,25.5147,6.926399999999998
Crnde,2,1,37.43903333333333,19.14339
Gtdc1,1,1,13.35285,9.525233333333333
Stt3a,1,1,87.97366666666666,66.7847
Fam124a,1,1,20.914766666666665,13.38415
Tnfrsf9,1,1,10.48296,16.8714
Srebf2,1,1,29.7906,21.317266666666665
Serpini1,1,1,32.36905,35.35136666666667
Dnajc17,1,1,66.99806666666667,46.21595
Snn,1,2,19.97053333333333,15.982866666666666
Cep57,1,1,126.187,178.16649999999998
Gcnt2,1,1,15.465093333333334,14.5087
Gm38037,2,1,15.800133333333337,4.44944
1500002F19Rik,1,1,15.89588,11.06394
Gm7160,1,1,15.94726,35.7806
4930558J22Rik,2,1,10.742416666666664,9.43762
Tmem260,1,1,15.607256666666666,29.49406666666667
D11Wsu47e,1,2,15.963349999999998,20.30235
Meig1,1,1,19.92866666666667,8.679285
Fbxo44,1,1,18.4456,13.523303333333333
1700025G04Rik,1,1,17.0461,8.21092
Gm10617,1,1,43.10980000000001,26.85555
Rasl11b,1,1,18.53683333333333,6.163125
Tmem41b,1,1,19.96745,20.41225
Actr1a,1,2,29.568233333333332,31.04725
Hivep1,1,2,19.9802,34.118849999999995
Sun1,1,1,9.834815,16.200483333333334
Gm37037,1,1,9.026625,16.9897
Babam1,1,1,21.03685,15.0274
Tmx4,1,1,16.783099999999997,5.599686666666667
Ube2n,1,1,19.0374,16.7794
Mir7688,1,1,42.24453333333333,58.37546666666666
4930579G24Rik,1,1,124.22033333333331,100.18443333333336
Hectd3,1,1,13.0364,17.653093333333334
Tstd2,1,1,16.32439666666667,9.301955
Fiz1,1,1,49.8967,90.22453333333333
Gm43963,1,1,26.7353,32.83495
Kif1bp,1,1,18.80915,13.04342
Fam161a,1,1,29.25956666666666,22.76133333333333
Gclm,1,1,7.079025,12.056715
Tpp1,1,1,14.32585,11.16376
Pdrg1,1,1,15.787933333333331,7.116054999999999
Esd,1,1,28.34355,14.215133333333334
R3hcc1l,1,1,12.8262,13.225615
Ppp1r7,1,1,13.6026,11.815403333333334
Gpbp1,1,1,42.659400000000005,40.47596666666667
Map9,1,1,15.897066666666666,25.60465
Gm43956,1,1,16.4703,7.1741600000000005
Bivm,1,1,25.708866666666665,15.60595
Cecr5,1,1,18.92826666666667,11.10615
Mamdc4,1,2,47.368966666666665,36.70146666666667
Zfp93,1,1,8.417845,6.01624
Spred3,1,1,23.1835,19.719933333333334
Hdac1,2,1,17.747826666666665,17.469266666666666
Mir5625,1,1,23.40035,15.46162
Fmn1,1,1,27.607766666666667,24.0056
Klhl35,1,1,17.45065,14.763
Svil,1,1,15.135266666666666,10.558685
Dnajc3,1,1,26.955406666666665,22.49018
Gm28528,1,1,10.2305,14.053450000000002
Gm44915,1,2,21.512966666666667,19.26923333333333
Gm4482,1,1,22.3919,9.822376666666663
2900093K20Rik,1,1,15.696343333333331,12.633585
Socs1,1,1,17.71635,10.91335
Lcorl,1,1,33.16596666666667,12.2105
Zfp354a,1,1,22.75273333333333,14.04015
Tctex1d2,1,1,16.3847,11.043175
Lrrn3,1,1,24.525266666666667,15.8423
Hspa1b,1,1,20.10975,14.789145
Sqstm1,2,2,17.47198,23.78495
Gm26247,1,1,21.7782,28.72010333333333
Gm15760,1,2,22.7262,11.162355
L2hgdh,2,1,19.864766666666668,11.6546
Aox1,1,1,30.6197,38.72913333333333
Chd1,1,1,20.0484,9.740609999999998
Tbc1d10b,1,1,136.4426,276.4343333333333
Gm42675,1,1,16.7459,13.4307
Hnrnpl,1,1,5.041365,101.6878
Trdv1,1,1,4.60003,5.429055
Sox21,1,1,17.912,16.11275
Irf2bp2,1,1,21.2142,35.2771
Orc2,1,1,14.7482,14.42192
Pcgf1,1,1,12.332893333333333,14.005265
Acbd5,1,1,22.30645,23.36765
Hmgb2,1,1,49.955533333333335,35.74183333333334
Mknk2,1,1,7.883785,35.9841
Gm5741,1,1,3.57569,4.915315
Supt6,1,1,21.69495,12.608035
Atp6v1b2,1,1,14.8855,8.805865
Orc4,1,1,31.62506666666667,26.73283333333333
Gm20587,1,1,14.132833333333332,22.668
Wdr72,1,1,9.154445,8.464855
Acot2,1,1,21.60233333333333,14.422899999999998
Grpel1,1,1,48.05553333333334,29.87816666666667
Asf1a,1,1,20.48803333333333,23.3373
Pnkd,1,1,49.754466666666666,57.4639
Gm37748,1,1,26.67623333333333,19.18855
Mir2861,1,1,10.922005,24.5216
Yme1l1,1,1,32.034166666666664,22.10963333333333
Hps5,1,1,10.82857,14.7572
4833439L19Rik,1,2,9.14557,11.61903
Pcnx3,2,1,48.63495,50.85855
Mfge8,1,1,14.86927,18.0846
Ttll7,1,1,29.46875,21.73175
Fam120aos,1,1,15.237266666666663,18.7761
Amz1,1,1,6.892735,12.880866666666668
Stk40,3,1,32.60145,46.830466666666666
Tkt,1,1,36.6455,29.72133333333333
Edem3,1,1,68.25916666666666,51.4409
Fuz,1,2,20.51,50.3072
Gm22068,2,2,15.5931,48.46546666666666
Ttc16,1,1,17.67973333333333,19.75025
Fabp7,1,2,45.080533333333335,93.6915
Nepro,1,1,21.364066666666663,14.013843333333334
Otub2,1,1,30.459366666666664,24.7991
C030005K06Rik,1,1,12.47565,11.64105
Sap30,1,1,33.06953333333333,17.285205
Ugt1a6a,1,1,29.975800000000003,40.05443333333333
Gm20753,1,1,54.26236666666667,52.67826666666667
Rragb,1,1,13.737,12.62647
Morc3,1,1,14.9009,9.08687
Farsb,1,1,20.09455,18.47025
Shfm1,1,1,11.342176666666663,18.161
Prkci,1,1,47.6484,36.3997
Taf13,1,1,17.777549999999998,16.318533333333335
Pinlyp,1,1,30.8392,14.782355
Wdr38,1,1,25.9445,25.12817
Atg101,1,1,21.18255,13.915233333333331
Ubxn7,1,1,6.78534,6.506235
Gm15569,2,1,17.51215,13.3687
Peli1,1,1,90.76653333333331,61.53163333333333
Fam117a,1,1,19.876166666666663,16.496866666666666
Gabarap,1,1,30.388986666666664,15.430133333333332
Cggbp1,1,1,38.38326666666666,45.143033333333335
Galm,1,1,11.554775,14.467105
Gss,1,1,11.63889,12.67829
Stradb,1,1,16.805699999999998,22.8931
Ttc32,1,1,11.52879,15.9316
Eif4b,1,1,12.78625,13.54117
Arhgap1,1,2,37.272850000000005,9.97584
Brf2,1,1,18.2144,19.096200000000003
Btbd11,1,1,15.288973333333333,11.682826666666664
Chchd7,1,1,45.73353333333333,35.5795
Narf,1,1,70.41836666666667,66.66616666666667
Dph1,1,2,7.06414,13.144433333333334
4930578M01Rik,2,2,19.630166666666664,13.509533333333332
Gm36527,1,1,17.008166666666668,12.246533333333334
Mis12,1,1,53.77323333333334,33.34193333333334
Ushbp1,1,1,21.03685,15.0274
mt-Nd1,1,1,48366.03333333333,97576.33333333331
Sf3a3,1,1,8.98989,10.099145
B9d2,1,1,16.2649,22.566446666666664
Wdr78,1,1,14.86136,13.5794
Lamtor3,1,1,7.0817250000000005,22.472
Clip2,1,1,14.14585,22.93065
Dctn4,1,1,37.90773333333333,32.44233333333333
Zfp788,1,1,59.40943333333333,46.33283333333333
Nup107,1,1,19.558576666666667,15.784205
Agap3,1,1,17.423,21.33035
C330011M18Rik,1,1,75.2399,18.1175
Rasl10a,1,1,9.23337,9.03358
Tgfb3,1,1,15.69453,15.09265
Mrpl40,2,1,20.803556666666665,15.205399999999996
RP24-343G19.3,1,1,33.96523333333334,29.253733333333333
Amigo3,1,1,14.23536666666667,11.089436666666666
Lrch4,1,1,135.21333333333334,113.8906
I830134H01Rik,1,1,24.541600000000003,24.92995
Zfp526,1,1,32.107933333333335,17.3133
Tulp4,1,1,17.6707,14.6525
Gm27427,2,1,8.98414,14.053450000000002
Cdk17,1,1,36.241600000000005,13.45881
Gm15952,2,2,24.68635,7.365025
Suv39h1,1,1,29.38415,25.3159
Gm15946,1,1,27.5819,17.069733333333332
Arhgap17,1,1,24.1627,15.23414333333333
Pias4,1,1,23.7401,29.82445
Agl,1,1,28.53,20.98175
Gm21982,1,1,8.043125,8.98939
Ephb2,1,1,12.0348,10.96179
Atp5g1,1,1,93.63575,129.295
Drg1,1,1,23.4539,17.512900000000002
Lipa,1,1,16.061666666666667,14.23975
Plpp5,1,1,19.814566666666668,12.084603333333334
Gm28151,1,1,57.96006666666667,37.46516666666667
Mocs2,1,1,20.0113,10.523866666666663
Gm22740,2,2,27.169366666666665,49.853
