"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072348","GO:0072348","sulfur compound transport","10/1340","67/28928",0.149253731343284,3.22209846290933,4.0131833449465,0.000982876014742212,0.0100032895332175,0.00715908904392655,"20511/27376/67473/239273/73095/17254/67863/55963/67283/20539",10
"GO:0021987","GO:0021987","cerebral cortex development","16/1340","143/28928",0.111888111888112,2.41544723932784,3.73957782533687,0.000992789046365167,0.0100853290251088,0.00721780253268627,"16975/70223/99512/328365/668303/14450/56637/228662/18992/225523/14281/20674/15270/18472/21335/59030",16
"GO:0048663","GO:0048663","neuron fate commitment","12/1340","91/28928",0.131868131868132,2.84677710349352,3.88869719879874,0.000995460711526241,0.0100936379408946,0.00722374900337184,"18028/225207/12540/24069/50913/18213/18992/20664/18128/20674/13388/50914",12
"GO:0048872","GO:0048872","homeostasis of number of cells","35/1340","431/28928",0.0812064965197216,1.7530906950168,3.47160522879281,0.00100129739675212,0.0101339485600656,0.00725259824452427,"13423/26416/14194/20364/12005/20104/56215/12042/83945/12053/20586/20807/20662/66663/18128/15526/59032/20677/210035/22695/238247/223690/12328/18605/18771/20085/215653/217127/20683/20848/15469/16969/20088/12192/21423",35
"GO:0001829","GO:0001829","trophectodermal cell differentiation","6/1340","26/28928",0.230769230769231,4.98185993111366,4.47664537984748,0.00101115567688416,0.0101769734947029,0.00728339004927556,"234594/20807/72068/20674/16477/20683",6
"GO:0033233","GO:0033233","regulation of protein sumoylation","6/1340","26/28928",0.230769230769231,4.98185993111366,4.47664537984748,0.00101115567688416,0.0101769734947029,0.00728339004927556,"54473/11863/59004/224619/15353/13653",6
"GO:0140467","GO:0140467","integrated stress response signaling","6/1340","26/28928",0.230769230769231,4.98185993111366,4.47664537984748,0.00101115567688416,0.0101769734947029,0.00728339004927556,"77006/19246/67878/13665/13198/16210",6
"GO:0051236","GO:0051236","establishment of RNA localization","17/1340","157/28928",0.10828025477707,2.33756060462021,3.70364886090333,0.00101432555237451,0.0101900417577107,0.0072927426585559,"19386/75826/73826/54194/268420/20926/214597/72416/66118/28114/26370/16549/22695/13684/23879/53817/12192",17
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","13/1340","104/28928",0.125,2.69850746268657,3.82429154014233,0.0010381882011206,0.0104105612432812,0.0074505626064718,"12540/216150/170770/14815/56637/12371/23988/22059/224619/19766/606496/13198/13653",13
"GO:0031669","GO:0031669","cellular response to nutrient levels","25/1340","275/28928",0.0909090909090909,1.96255088195387,3.53467087672379,0.00108567953487199,0.0108563711242527,0.00776961691595057,"21416/56551/109270/56295/56208/110616/13665/78757/232087/237911/67579/100504663/20807/56716/14281/22059/57875/328572/68526/15469/22278/19744/20539/22628/16210",25
"GO:0010212","GO:0010212","response to ionizing radiation","17/1340","158/28928",0.107594936708861,2.3227659172492,3.67439293264901,0.00108862784827217,0.0108563711242527,0.00776961691595057,"26416/235323/170770/69917/228140/21353/72931/12048/98415/22059/15270/233805/231841/13653/26374/20869/12189",17
"GO:1903825","GO:1903825","organic acid transmembrane transport","17/1340","158/28928",0.107594936708861,2.3227659172492,3.67439293264901,0.00108862784827217,0.0108563711242527,0.00776961691595057,"20511/27376/67473/69309/433926/70456/242585/78830/26889/105727/14664/17254/67863/19300/55963/19299/20539",17
"GO:0061051","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","5/1340","18/28928",0.277777777777778,5.99668325041459,4.67345445419563,0.00109351084905004,0.0108851308465767,0.00779019948654527,"14815/110196/23988/328572/53817",5
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","10/1340","68/28928",0.147058823529412,3.1747146619842,3.95687712227877,0.00110526724602548,0.0109820805741035,0.00785958383554804,"68119/75454/12042/224826/107321/21838/22350/27050/22284/72349",10
"GO:0016482","GO:0016482","cytosolic transport","15/1340","131/28928",0.114503816793893,2.47191523299533,3.72124970158232,0.0011130924616039,0.0110396875290223,0.00790081160551747,"56440/11781/103724/83435/16561/225861/231717/53611/67581/68365/231855/233204/106039/70028/68449",15
"GO:0006635","GO:0006635","fatty acid beta-oxidation","11/1340","80/28928",0.1375,2.96835820895522,3.8853957688307,0.00112573289800075,0.011064533895477,0.0079185934910939,"231086/113868/13167/19300/51798/11430/23986/19302/56357/11363/19299",11
"GO:0061614","GO:0061614","miRNA transcription","11/1340","80/28928",0.1375,2.96835820895522,3.8853957688307,0.00112573289800075,0.011064533895477,0.0079185934910939,"19016/18028/18021/20586/14815/20807/14281/22059/20848/13207/13653",11
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","8/1340","46/28928",0.173913043478261,3.75444516547696,4.12043818622032,0.001125757902313,0.011064533895477,0.0079185934910939,"231327/18103/68556/11534/14450/22247/22171/11564",8
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","8/1340","46/28928",0.173913043478261,3.75444516547696,4.12043818622032,0.001125757902313,0.011064533895477,0.0079185934910939,"18021/56208/11534/14815/110196/23988/328572/53817",8
"GO:0019692","GO:0019692","deoxyribose phosphate metabolic process","8/1340","46/28928",0.173913043478261,3.75444516547696,4.12043818622032,0.001125757902313,0.011064533895477,0.0079185934910939,"14923/18103/11534/103850/21915/22171/66422/214254",8
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","21/1340","216/28928",0.0972222222222222,2.09883913764511,3.57250841663106,0.00114291990890807,0.0112129709982062,0.00802482598914682,"665563/231327/14194/18618/12041/17769/72562/14450/107272/78830/108682/14630/105727/69219/12411/71761/104776/56357/75387/11789/18245",21
"GO:0048167","GO:0048167","regulation of synaptic plasticity","33/1340","402/28928",0.082089552238806,1.77215415460013,3.43590057762149,0.00114844295444936,0.0112468918830517,0.00804910226689045,"723968/320127/11816/225872/58234/19339/13385/243725/387216/240028/53869/387251/13844/14815/20909/13167/12048/17274/56637/20807/105727/214585/76787/271457/100124470/723967/18605/13116/23879/22628/12631/13653/12912",33
"GO:0035264","GO:0035264","multicellular organism growth","23/1340","246/28928",0.0934959349593496,2.0183958257493,3.53527690950051,0.0011611011647896,0.0113163343343934,0.00809880038778686,"20511/21416/333654/29876/69170/18706/625249/320790/18992/20662/68964/22350/21357/22059/19944/18605/328572/227731/15081/20848/59030/12192/12912",23
"GO:0060768","GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","4/1340","11/28928",0.363636363636364,7.85020352781547,5.00803307544516,0.00116384705734808,0.0113163343343934,0.00809880038778686,"12576/18128/11789/20869",4
"GO:2000171","GO:2000171","negative regulation of dendrite development","4/1340","11/28928",0.363636363636364,7.85020352781547,5.00803307544516,0.00116384705734808,0.0113163343343934,0.00809880038778686,"59035/56637/19158/606496",4
"GO:2000197","GO:2000197","regulation of ribonucleoprotein complex localization","4/1340","11/28928",0.363636363636364,7.85020352781547,5.00803307544516,0.00116384705734808,0.0113163343343934,0.00809880038778686,"54194/268420/20926/28114",4
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","12/1340","93/28928",0.129032258064516,2.78555609051517,3.80100973727736,0.00120785015599621,0.011702391635942,0.00837509136073794,"67846/78798/20947/99512/18706/23991/224432/74187/65970/78246/11789/12631",12
"GO:0045665","GO:0045665","negative regulation of neuron differentiation","12/1340","93/28928",0.129032258064516,2.78555609051517,3.80100973727736,0.00120785015599621,0.011702391635942,0.00837509136073794,"110351/227292/50913/15208/15205/56637/14561/18128/20674/67207/13388/13684",12
"GO:0061982","GO:0061982","meiosis I cell cycle process","16/1340","146/28928",0.10958904109589,2.3658147618074,3.64629443038943,0.00123930039402459,0.0119551340143227,0.00855597237852643,"76915/28135/15512/224826/237911/67052/56637/52696/227707/22187/76464/12447/83456/21973/22210/12530",16
"GO:0006094","GO:0006094","gluconeogenesis","13/1340","106/28928",0.122641509433962,2.64759222754154,3.74528264849633,0.00124052354785901,0.0119551340143227,0.00855597237852643,"19386/21416/27376/14815/108682/18563/17448/67863/56790/103836/328572/67800/20869",13
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","13/1340","106/28928",0.122641509433962,2.64759222754154,3.74528264849633,0.00124052354785901,0.0119551340143227,0.00855597237852643,"56424/100037258/77006/19246/70551/110616/67878/13665/56709/26427/15510/110213/13198",13
"GO:0010569","GO:0010569","regulation of double-strand break repair via homologous recombination","11/1340","81/28928",0.135802469135802,2.9317118113138,3.83688255411949,0.00124907238511022,0.0119787869052789,0.00857290012533808,"80886/56505/13831/64050/71777/216853/59004/11461/56456/15469/15193",11
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","6/1340","27/28928",0.222222222222222,4.79734660033168,4.35060519703092,0.00124957777083534,0.0119787869052789,0.00857290012533808,"70252/56381/229700/19820/78878/12189",6
"GO:0014856","GO:0014856","skeletal muscle cell proliferation","6/1340","27/28928",0.222222222222222,4.79734660033168,4.35060519703092,0.00124957777083534,0.0119787869052789,0.00857290012533808,"20475/67052/67367/14281/20848/20779",6
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","31/1340","372/28928",0.0833333333333333,1.79900497512438,3.41834785657996,0.00125620514845101,0.0120211547158449,0.00860322164381765,"26379/18103/77006/13655/67588/56215/209446/12053/20586/66993/328365/56637/74143/20662/11776/14281/59032/20677/11461/102791/56468/328572/215653/57259/19766/22724/56456/16969/11789/12192/12912",31
"GO:0006413","GO:0006413","translational initiation","15/1340","133/28928",0.112781954887218,2.4347435753563,3.65498463899333,0.0012992259837104,0.012411027160181,0.00888224301328885,"239528/100037258/13685/19653/13665/108067/18148/16341/26905/13684/20918/22121/13681/226982/16210",15
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","8/1340","47/28928",0.170212765957447,3.67456335344554,4.04426582628807,0.00130235813542024,0.012419159452475,0.00888806307922523,"14923/18103/11534/103850/21915/22171/66422/214254",8
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","9/1340","58/28928",0.155172413793103,3.34987133299022,3.94801392980669,0.00131213273347472,0.0124904942898075,0.0089391155305915,"18103/15208/15205/18128/101706/22695/13388/93691/12192",9
"GO:0031346","GO:0031346","positive regulation of cell projection organization","37/1340","471/28928",0.0785562632696391,1.69587730139113,3.35577284615443,0.00132613049063557,0.012591305400152,0.00901126336887778,"225849/12540/11816/11932/71955/13385/14086/16975/243725/11426/76454/18103/23790/18761/21770/18213/13844/18208/17118/56637/20807/74143/74187/13543/225523/18472/328572/11771/70300/17427/15114/235442/13631/11789/20779/12631/20869",37
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi","12/1340","94/28928",0.127659574468085,2.75592251508415,3.75803495742777,0.00132734789709591,0.012591305400152,0.00901126336887778,"56440/103724/83435/225861/231717/53611/67581/68365/231855/233204/106039/68449",12
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","16/1340","147/28928",0.108843537414966,2.34972078383592,3.61571050825497,0.00133216908686689,0.0126150620486786,0.00902826537223108,"19016/24064/56424/56440/12005/67326/26356/19646/21807/20340/23988/22059/238247/328572/16969/20869",16
"GO:0034063","GO:0034063","stress granule assembly","7/1340","37/28928",0.189189189189189,4.08422751109318,4.13723290310239,0.00136692049910691,0.0128325553752364,0.00918391957839161,"56208/27041/13665/12696/229663/233871/66475",7
"GO:0060966","GO:0060966","regulation of gene silencing by regulatory ncRNA","7/1340","37/28928",0.189189189189189,4.08422751109318,4.13723290310239,0.00136692049910691,0.0128325553752364,0.00918391957839161,"239528/103284/21357/22059/22695/19766/20848",7
"GO:0061744","GO:0061744","motor behavior","7/1340","37/28928",0.189189189189189,4.08422751109318,4.13723290310239,0.00136692049910691,0.0128325553752364,0.00918391957839161,"11932/99512/14790/14815/77045/214585/66612",7
"GO:0070316","GO:0070316","regulation of G0 to G1 transition","7/1340","37/28928",0.189189189189189,4.08422751109318,4.13723290310239,0.00136692049910691,0.0128325553752364,0.00918391957839161,"225849/20586/66993/77045/11461/18392/56456",7
"GO:2000316","GO:2000316","regulation of T-helper 17 type immune response","7/1340","37/28928",0.189189189189189,4.08422751109318,4.13723290310239,0.00136692049910691,0.0128325553752364,0.00918391957839161,"18761/13844/74143/328572/22724/54644/214855",7
"GO:0030033","GO:0030033","microvillus assembly","5/1340","19/28928",0.263157894736842,5.68106834249804,4.49830849369759,0.00142783599861786,0.0133126147473874,0.00952748534045298,"110351/14086/76108/22350/192786",5
"GO:0032239","GO:0032239","regulation of nucleobase-containing compound transport","5/1340","19/28928",0.263157894736842,5.68106834249804,4.49830849369759,0.00142783599861786,0.0133126147473874,0.00952748534045298,"54194/268420/20926/28114/19766",5
"GO:0070200","GO:0070200","establishment of protein localization to telomere","5/1340","19/28928",0.263157894736842,5.68106834249804,4.49830849369759,0.00142783599861786,0.0133126147473874,0.00952748534045298,"21454/69917/12465/216853/622675",5
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","5/1340","19/28928",0.263157894736842,5.68106834249804,4.49830849369759,0.00142783599861786,0.0133126147473874,0.00952748534045298,"11816/104001/23988/20660/15114",5
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","17/1340","162/28928",0.104938271604938,2.26541367237885,3.55954329850151,0.00143379313352722,0.0133453053197534,0.00955088111618132,"14694/106572/11426/19326/53869/16897/69940/20909/53611/17274/101490/71517/68365/20660/229227/235442/106039",17
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","12/1340","95/28928",0.126315789473684,2.72691280439906,3.71561993788707,0.00145644960912627,0.0135099968001576,0.00966874644129012,"68867/14694/50873/12048/14630/56637/59032/12177/22187/18115/229285/20779",12
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","12/1340","95/28928",0.126315789473684,2.72691280439906,3.71561993788707,0.00145644960912627,0.0135099968001576,0.00966874644129012,"19016/18028/18021/20586/14815/20807/16549/14281/22059/328572/20848/13653",12
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","13/1340","108/28928",0.12037037037037,2.59856274184632,3.66807801842646,0.00147466221133685,0.013655673028451,0.00977300305472436,"21416/50873/19326/19653/223775/214597/70456/76303/20909/192185/53357/93691/15161",13
"GO:0051646","GO:0051646","mitochondrion localization","9/1340","59/28928",0.152542372881356,3.29309385277005,3.88575982677135,0.00148569709883989,0.013734500344963,0.00982941767474808,"83767/18763/50873/16561/74143/114606/22187/231841/15114",9
"GO:0048863","GO:0048863","stem cell differentiation","26/1340","297/28928",0.0875420875420875,1.88986381225187,3.39724994543688,0.00150293568985894,0.0138703132733592,0.00992661538600854,"12540/26416/68095/21407/100169/23790/15208/15205/244059/19646/12454/56637/20807/21415/18128/28114/15526/20674/22059/22695/20848/54644/229542/17192/12631/21453",26
"GO:0048709","GO:0048709","oligodendrocyte differentiation","15/1340","135/28928",0.111111111111111,2.39867330016584,3.58991113780649,0.0015108221666225,0.0139195037178672,0.00996181968267257,"19016/12580/21416/387216/56336/50913/15208/15205/108067/22388/20664/18128/18605/50914/19744",15
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","21/1340","221/28928",0.0950226244343891,2.0513540892821,3.45776304747366,0.00152194572265408,0.0139658822019091,0.0099950115338007,"77006/13655/56215/12053/20586/66993/328365/56637/74143/11776/14281/59032/20677/11461/56468/328572/19766/22724/56456/12192/12912",21
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","21/1340","221/28928",0.0950226244343891,2.0513540892821,3.45776304747366,0.00152194572265408,0.0139658822019091,0.0099950115338007,"77006/13655/56215/12053/20586/66993/328365/56637/74143/11776/14281/59032/20677/11461/56468/328572/19766/22724/56456/12192/12912",21
"GO:0032469","GO:0032469","endoplasmic reticulum calcium ion homeostasis","6/1340","28/28928",0.214285714285714,4.62601279317697,4.23061412080979,0.00152868058628794,0.0139658822019091,0.0099950115338007,"240174/80795/70551/217893/110213/67163",6
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","6/1340","28/28928",0.214285714285714,4.62601279317697,4.23061412080979,0.00152868058628794,0.0139658822019091,0.0099950115338007,"99512/15208/15205/18128/20674/13388",6
"GO:2000819","GO:2000819","regulation of nucleotide-excision repair","6/1340","28/28928",0.214285714285714,4.62601279317697,4.23061412080979,0.00152868058628794,0.0139658822019091,0.0099950115338007,"20586/66993/77045/11461/217127/56456",6
"GO:0031589","GO:0031589","cell-substrate adhesion","31/1340","377/28928",0.0822281167108753,1.77514549269567,3.33877557283958,0.00155096422894735,0.0141457290228112,0.0101237231342027,"12540/277360/11932/11426/19246/23790/110616/64075/23991/13845/12053/16480/17118/56637/20807/12032/107321/21838/218952/18128/244895/72349/19944/21754/107351/74030/29873/16399/20779/12631/11465",31
"GO:0019318","GO:0019318","hexose metabolic process","25/1340","283/28928",0.088339222614841,1.90707241179263,3.37951789986096,0.0016181297379819,0.0147336395038653,0.0105444750748266,"19386/21416/26416/27376/50873/18706/12041/14815/78830/108682/18563/17448/67863/56790/22059/19045/29858/103836/328572/231841/67800/22278/20779/11674/20869",25
"GO:1905037","GO:1905037","autophagosome organization","15/1340","136/28928",0.110294117647059,2.38103599648815,3.55780813845086,0.00162698882233111,0.0147895728507394,0.0105845050879005,"67846/56208/11781/19338/214063/13844/100504663/73683/214585/217893/21968/78246/231855/329015/54197",15
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","16/1340","150/28928",0.106666666666667,2.3027263681592,3.52543342187185,0.00164668189598147,0.0149436382060318,0.0106947655770586,"19016/24064/56424/56440/12005/67326/26356/19646/21807/20340/23988/22059/238247/328572/16969/20869",16
"GO:0097696","GO:0097696","cell surface receptor signaling pathway via STAT","19/1340","193/28928",0.0984455958549223,2.12524940066507,3.45673297369517,0.00165963984829511,0.0150138101503339,0.0107449857767215,"19016/15975/18763/12702/15208/15205/13844/16195/76303/101490/12315/18128/230484/57914/59004/56468/328572/20848/18099",19
"GO:0051293","GO:0051293","establishment of spindle localization","9/1340","60/28928",0.15,3.23820895522388,3.82482786133693,0.00167722985370629,0.0150138101503339,0.0107449857767215,"24064/16897/67052/54141/114606/101706/18472/66140/12631",9
"GO:0006686","GO:0006686","sphingomyelin biosynthetic process","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"18618/67630/76303/66612",4
"GO:0045607","GO:0045607","regulation of inner ear auditory receptor cell differentiation","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"15208/15205/18128/13388",4
"GO:0045631","GO:0045631","regulation of mechanoreceptor differentiation","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"15208/15205/18128/13388",4
"GO:0060767","GO:0060767","epithelial cell proliferation involved in prostate gland development","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"12576/18128/11789/20869",4
"GO:0071166","GO:0071166","ribonucleoprotein complex localization","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"54194/268420/20926/28114",4
"GO:1900152","GO:1900152","negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"56403/18458/229663/22057",4
"GO:1905456","GO:1905456","regulation of lymphoid progenitor cell differentiation","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"15208/15205/20662/18128",4
"GO:2000980","GO:2000980","regulation of inner ear receptor cell differentiation","4/1340","12/28928",0.333333333333333,7.19601990049751,4.73127625951155,0.00168198791399516,0.0150138101503339,0.0107449857767215,"15208/15205/18128/13388",4
"GO:0071479","GO:0071479","cellular response to ionizing radiation","11/1340","84/28928",0.130952380952381,2.82700781805259,3.69569645772175,0.00168729482205716,0.0150365307792165,0.0107612463282895,"26416/170770/228140/21353/72931/12048/98415/22059/15270/13653/12189",11
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","14/1340","123/28928",0.113821138211382,2.45717752699915,3.5692343920905,0.00170011345766755,0.0151260094395422,0.01082528383262,"72993/14694/56212/23991/53869/13844/20909/12048/22350/11461/226849/18709/228136/68966",14
"GO:0034205","GO:0034205","amyloid-beta formation","8/1340","49/28928",0.163265306122449,3.52458117575388,3.8979861581034,0.00172133429872004,0.01528982912974,0.0109425252405968,"11816/226548/104001/23988/20660/15114/20683/606496",8
"GO:0019319","GO:0019319","hexose biosynthetic process","13/1340","110/28928",0.118181818181818,2.55131614654003,3.59259883860666,0.00174432539573173,0.0154688139735493,0.0110706199468522,"19386/21416/27376/14815/108682/18563/17448/67863/56790/103836/328572/67800/20869",13
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","16/1340","151/28928",0.105960264900662,2.28747652466146,3.49581967732259,0.00176445502729143,0.0156218823147997,0.0111801668995,"14245/14194/18618/664883/240028/216850/209446/20586/15171/18128/22724/11363/11789/19744/13198/20869",16
"GO:0048588","GO:0048588","developmental cell growth","25/1340","285/28928",0.087719298245614,1.89368944749935,3.34151793706138,0.00178183022264229,0.0157501064322845,0.0112719335000372,"83767/11816/71955/11426/50873/20187/18213/18208/14815/56637/20807/12032/214585/22284/223499/110196/23988/18472/229285/328572/14566/606496/53817/16210/20869",25
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","18/1340","180/28928",0.1,2.15880597014925,3.43706026280738,0.00182270048159222,0.0160774248729848,0.0115061866279619,"78798/382073/20947/58234/243725/80880/50873/99512/18706/23991/18148/74187/100502766/65970/107351/11789/59030/12631",18
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","5/1340","20/28928",0.25,5.39701492537313,4.3351876713391,0.00183175854133115,0.0160774248729848,0.0115061866279619,"333654/66993/320790/18128/20677",5
"GO:0045947","GO:0045947","negative regulation of translational initiation","5/1340","20/28928",0.25,5.39701492537313,4.3351876713391,0.00183175854133115,0.0160774248729848,0.0115061866279619,"239528/13685/19653/13665/22121",5
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","14/1340","124/28928",0.112903225806452,2.43736157920077,3.53504105323508,0.00183657635830975,0.0160774248729848,0.0115061866279619,"56295/50873/170770/93734/12048/14630/56637/74143/15510/23922/12177/22059/53357/606496",14
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","14/1340","124/28928",0.112903225806452,2.43736157920077,3.53504105323508,0.00183657635830975,0.0160774248729848,0.0115061866279619,"59035/73086/268749/170799/77006/18761/12042/23991/24105/18148/93679/27050/19766/16969",14
"GO:0106027","GO:0106027","neuron projection organization","14/1340","124/28928",0.112903225806452,2.43736157920077,3.53504105323508,0.00183657635830975,0.0160774248729848,0.0115061866279619,"12540/11816/58234/13385/16975/243725/13845/13844/17118/56637/74143/18472/13631/12631",14
"GO:0007549","GO:0007549","sex-chromosome dosage compensation","6/1340","29/28928",0.206896551724138,4.46649511065363,4.11615927768574,0.00185277408696714,0.0160898802289251,0.0115151005959076,"70252/56381/229700/19820/78878/12189",6
"GO:0015740","GO:0015740","C4-dicarboxylate transport","6/1340","29/28928",0.206896551724138,4.46649511065363,4.11615927768574,0.00185277408696714,0.0160898802289251,0.0115151005959076,"20511/27376/433926/78830/67863/55963",6
"GO:0016188","GO:0016188","synaptic vesicle maturation","6/1340","29/28928",0.206896551724138,4.46649511065363,4.11615927768574,0.00185277408696714,0.0160898802289251,0.0115151005959076,"19339/13385/11972/66237/11973/11964",6
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","6/1340","29/28928",0.206896551724138,4.46649511065363,4.11615927768574,0.00185277408696714,0.0160898802289251,0.0115151005959076,"268749/24105/22059/11797/19766/263876",6
"GO:0070199","GO:0070199","establishment of protein localization to chromosome","6/1340","29/28928",0.206896551724138,4.46649511065363,4.11615927768574,0.00185277408696714,0.0160898802289251,0.0115151005959076,"21454/69917/12465/216853/622675/22378",6
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","11/1340","85/28928",0.129411764705882,2.79374890254609,3.65001697789493,0.00185856172604925,0.0161144404432137,0.0115326776899671,"225872/13685/14815/56637/12371/22695/74747/13684/606496/12192/19951",11
"GO:0048593","GO:0048593","camera-type eye morphogenesis","17/1340","166/28928",0.102409638554217,2.21082539111671,3.4480218632526,0.0018671239505172,0.0161618590775477,0.0115666139490757,"387216/14107/100169/15257/13844/14790/14561/20664/21838/18128/20674/20677/13388/18986/20147/20683/20848",17
"GO:0044743","GO:0044743","protein transmembrane import into intracellular organelle","7/1340","39/28928",0.179487179487179,3.87477994642174,3.95926566843873,0.00188416221805298,0.0161618590775477,0.0115666139490757,"74043/18633/21855/15510/22284/53333/19302",7
"GO:1902003","GO:1902003","regulation of amyloid-beta formation","7/1340","39/28928",0.179487179487179,3.87477994642174,3.95926566843873,0.00188416221805298,0.0161618590775477,0.0115666139490757,"11816/104001/23988/20660/15114/20683/606496",7
"GO:0009952","GO:0009952","anterior/posterior pattern specification","22/1340","240/28928",0.0916666666666667,1.97890547263682,3.35614124094921,0.00188630169858905,0.0161618590775477,0.0115666139490757,"22658/12227/21407/81898/16848/20893/15208/15205/15257/55927/20807/14561/21415/84653/18128/71521/22059/13388/328572/70300/11789/13198",22
"GO:0043200","GO:0043200","response to amino acid","22/1340","240/28928",0.0916666666666667,1.97890547263682,3.35614124094921,0.00188630169858905,0.0161618590775477,0.0115666139490757,"20511/224023/387216/12576/50873/18706/13665/224826/387188/232087/387251/67579/12048/14630/56438/110213/100124470/328572/15469/387244/20539/12631",22
"GO:0038066","GO:0038066","p38MAPK cascade","9/1340","61/28928",0.147540983606557,3.18512356251529,3.76516557989152,0.00188803969921353,0.0161618590775477,0.0115666139490757,"19252/26416/56208/70097/17164/22350/18626/22695/12192",9
"GO:0050435","GO:0050435","amyloid-beta metabolic process","9/1340","61/28928",0.147540983606557,3.18512356251529,3.76516557989152,0.00188803969921353,0.0161618590775477,0.0115666139490757,"11816/56208/226548/104001/23988/20660/15114/20683/606496",9
"GO:0009062","GO:0009062","fatty acid catabolic process","13/1340","111/28928",0.117117117117117,2.52833131639102,3.5554830011151,0.00189371278080357,0.0161618590775477,0.0115666139490757,"14245/231086/56794/113868/13167/19300/51798/11430/23986/19302/56357/11363/19299",13
"GO:0021954","GO:0021954","central nervous system neuron development","13/1340","111/28928",0.117117117117117,2.52833131639102,3.5554830011151,0.00189371278080357,0.0161618590775477,0.0115666139490757,"18028/12227/99512/56336/13845/328365/13844/14790/214585/20664/75420/22187/18472",13
"GO:0036503","GO:0036503","ERAD pathway","13/1340","111/28928",0.117117117117117,2.52833131639102,3.5554830011151,0.00189371278080357,0.0161618590775477,0.0115666139490757,"56424/110616/22213/56709/66530/108159/104771/20338/76892/72053/54197/67163/52551",13
"GO:0071806","GO:0071806","protein transmembrane transport","10/1340","73/28928",0.136986301369863,2.95726845225925,3.69016066446763,0.00191796818503075,0.016317713699207,0.0116781549687234,"53869/74043/18633/21855/15510/22284/53333/19302/57743/24067",10
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","10/1340","73/28928",0.136986301369863,2.95726845225925,3.69016066446763,0.00191796818503075,0.016317713699207,0.0116781549687234,"14694/56208/170770/20438/27050/22059/59004/22187/72567/13198",10
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","8/1340","50/28928",0.16,3.45408955223881,3.82768192187152,0.00196732119088334,0.016711488119126,0.0119599688786438,"243842/20586/26356/19646/77045/11461/238247/56456",8
