gene_id,gene_name,expression_status,log2FoldChange,padj,promoter_methylation,promoter_cpg_count,gene_body_methylation,gene_body_cpg_count,mecp2_bound,binding_type,exo_signal,endo_signal,promoter_cpg_density,promoter_cpg_class,unexpected_pattern
ENSMUSG00000035439,Haus8,unchanged,-0.482811019,3.39946e-05,63.18464035946966,0,66.66666666666667,0,True,exo_only,11.366279444287253,0.0,0.0,,False
ENSMUSG00000002393,Nr2f6,unchanged,0.042791243,0.83653809,65.4497226737973,0,33.19819507356741,0,True,both,90.82584240954326,63.8329852378481,0.0,,False
ENSMUSG00000007950,Abhd8,unchanged,-0.015566203,0.918798093,0.005751321067358528,0,99.99999999984749,0,True,both,3323.023691793902,3318.3136440561216,0.0,,False
ENSMUSG00000034863,Ano8,unchanged,-0.108297212,0.268682498,68.673621686549,0,99.99993762477992,0,True,both,901.3063729699812,181.1364598256231,0.0,,False
ENSMUSG00000034845,Plvap,unchanged,-0.028604324,0.93773173,99.99999941571214,0,99.98286831734838,0,True,both,188.4199377090048,83.44926445331355,0.0,,False
ENSMUSG00000046718,Bst2,upregulated,3.279155665,4.1948999999999997e-194,48.41646700696935,0,66.6666663086943,0,False,,,,0.0,,False
ENSMUSG00000034799,Unc13a,upregulated,0.795179399,3.85174e-10,99.99456477247418,0,85.60432044298257,0,True,both,156.95192159718815,58.33033652099704,0.0,,True
ENSMUSG00000070000,Fcho1,upregulated,0.992540703,2.89502e-15,32.154161429322194,0,93.81766009075069,0,True,both,87.9807524694332,118.45742150727968,0.0,,False
ENSMUSG00000083718,Ccnb2-ps,downregulated,-0.70614506,9.2365e-06,99.99999999999943,0,100.0,0,True,both,88.34593298980649,30.00253295100075,0.0,,False
ENSMUSG00000097472,Gm26586,unchanged,0.1530861,0.658035421,83.33333333333333,0,83.33333333333333,0,True,exo_only,59.19124490507656,0.0,0.0,,False
ENSMUSG00000087502,Gm16091,unchanged,-0.138021926,0.628257082,99.53996098659013,0,100.0,0,True,both,91.70238902998612,93.66626967701067,0.0,,False
ENSMUSG00000070713,Gm10282,downregulated,-0.779231745,1.42597e-16,66.66666667160332,0,83.33333330947129,0,False,,,,0.0,,False
ENSMUSG00000006276,Eps15l1,upregulated,0.641082119,5.035479999999999e-20,79.67182323117538,0,100.0,0,True,exo_only,14.837605682657818,0.0,0.0,,True
ENSMUSG00000019732,Calr3,unchanged,0.192154992,0.201586967,99.99986888414901,0,100.0,0,True,both,36.97969741089717,28.707605963334704,0.0,,False
ENSMUSG00000052488,Cherp,upregulated,1.060713132,2.87834e-30,99.19031671065518,0,99.99990814601097,0,True,both,76.49322556930532,30.21205752590763,0.0,,True
ENSMUSG00000019731,Slc35e1,unchanged,0.258260018,0.00088466,77.31596737954999,0,99.99999999999999,0,True,exo_only,4.008275695908738,0.0,0.0,,False
ENSMUSG00000045248,Med26,upregulated,0.522128554,0.000192055,75.35737865483718,0,100.0,0,True,both,1000.1914605164176,551.5684177458746,0.0,,True
ENSMUSG00000044600,Smim7,unchanged,-0.390414685,5.01198e-06,32.497430112871115,0,99.99999999999925,0,True,both,249.18057112573072,183.60820694581625,0.0,,False
ENSMUSG00000037148,Arhgap10,downregulated,-0.634610701,6.56613e-07,82.3122730450032,0,100.0,0,True,both,219.83487776110823,198.3587607362172,0.0,,False
ENSMUSG00000031617,Tmem184c,unchanged,0.240013043,0.00819815,92.25147997642335,0,100.0,0,True,both,240.3119368845392,255.9647027581068,0.0,,False
ENSMUSG00000031616,Ednra,upregulated,0.711753814,6.87444e-06,66.66605190881499,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000037070,Rbmxl1,downregulated,-0.741542057,6.4613e-27,75.23424263941193,0,99.99999944355586,0,True,both,136.3516811848999,98.8018881203414,0.0,,False
ENSMUSG00000031683,Lsm6,downregulated,-0.700822234,2.7132200000000003e-24,83.32882090355109,0,99.99999999999996,0,True,both,173.87201735903798,113.38740457388916,0.0,,False
ENSMUSG00000037022,Mmaa,unchanged,0.015427681,0.949629719,80.56623991597958,0,100.0,0,True,both,972.3425535080085,763.8045641655323,0.0,,False
ENSMUSG00000031681,Smad1,unchanged,-0.072065248,0.538438871,70.13861463986001,0,100.0,0,True,both,105.79668453854138,11.965237619993124,0.0,,False
ENSMUSG00000058355,Abce1,downregulated,-0.593385324,2.64936e-19,98.42387321915227,0,99.99999999999812,0,True,both,328.62557255426435,198.0519415197201,0.0,,False
ENSMUSG00000064325,Hhip,unchanged,0.332820877,0.132220103,99.69834744679336,0,100.0,0,True,both,127.259686167556,65.31994910356246,0.0,,False
ENSMUSG00000031715,Smarca5,unchanged,-0.426366656,2.32397e-14,98.90174673065165,0,100.0,0,True,both,339.96470030165966,122.78734282670098,0.0,,False
ENSMUSG00000031714,Gab1,unchanged,0.417610552,6.40795e-07,82.7034242240885,0,100.0,0,True,both,587.2372279061552,458.81235953826337,0.0,,False
ENSMUSG00000038250,Usp38,unchanged,0.086439471,0.397874032,33.260339195466024,0,100.0,0,True,both,96.30474366719012,43.49652675906068,0.0,,False
ENSMUSG00000031711,Zfp330,downregulated,-0.989080615,1.66855e-15,99.96210355779647,0,99.99999999995119,0,True,exo_only,35.42183762016339,0.0,0.0,,False
ENSMUSG00000035151,Elmod2,downregulated,-0.505056566,5.98606e-09,65.10612492277183,0,100.0,0,True,both,185.32081626882848,140.28358625001513,0.0,,False
ENSMUSG00000063253,Scoc,unchanged,-0.06466946,0.655146332,99.99969810647444,0,99.99999161137647,0,False,,,,0.0,,False
ENSMUSG00000031708,Tecr,unchanged,0.037268231,0.816285194,99.67932034715528,0,99.99999999992212,0,True,both,94.4454825374044,35.52911541778048,0.0,,False
ENSMUSG00000057672,Pkn1,upregulated,0.68532969,2.51913e-12,93.12981486017225,0,99.99976544038975,0,True,both,123.67164310677124,212.6514926146931,0.0,,True
ENSMUSG00000002885,Adgre5,downregulated,-0.663854332,1.84761e-09,100.0,0,66.66679183103044,0,True,both,69.73486748773354,107.40737125206016,0.0,,False
ENSMUSG00000074215,Gm10643,upregulated,0.705930963,0.037920225,98.22858731190199,0,66.66666667433354,0,True,both,984.2356039020252,479.4394298870184,0.0,,True
ENSMUSG00000056753,C330011M18Rik,unchanged,0.470526456,0.203788771,99.99999999999999,0,66.30973341980555,0,True,both,984.2356039020252,479.4394298870184,0.0,,False
ENSMUSG00000037103,Dcaf15,unchanged,-0.171176795,0.181292722,33.33333807162989,0,66.66688320158765,0,False,,,,0.0,,False
ENSMUSG00000036686,Cc2d1a,upregulated,0.782798708,3.17603e-12,99.98576467916352,0,99.99998386991028,0,True,both,487.221917115364,149.1159946384173,0.0,,True
ENSMUSG00000035671,Zswim4,unchanged,0.104551616,0.459533899,33.33383627032377,0,99.99993930757478,0,True,both,27.757610646657167,4.761656359750647,0.0,,False
ENSMUSG00000019362,D8Ertd738e,unchanged,-0.471340525,6.1366e-07,99.80718952928278,0,100.0,0,True,endo_only,0.0,8.962874028259286,0.0,,False
ENSMUSG00000004996,Mri1,unchanged,-0.352366781,0.014620991,33.32911248090236,0,100.0,0,True,both,882.2339341177643,312.812622832931,0.0,,False
ENSMUSG00000004994,Ccdc130,unchanged,0.006436782,0.97979001,66.20950752413579,0,66.66666668487039,0,True,both,441.2603659746419,355.76691004429046,0.0,,False
ENSMUSG00000053560,Ier2,unchanged,-0.124654741,0.449070709,98.83948642594163,0,46.50742364052652,0,True,both,183.33449060341164,159.0590062655034,0.0,,False
ENSMUSG00000001910,Nacc1,upregulated,0.702930255,4.2268399999999995e-27,76.14107525042017,0,99.99999999999994,0,True,both,64.28783672100354,56.23217119146678,0.0,,True
ENSMUSG00000001911,Nfix,upregulated,1.145705576,2.44815e-37,99.8549869384487,0,99.99998938461506,0,True,both,1067.9452814830386,1275.7406675289412,0.0,,True
ENSMUSG00000003813,Rad23a,unchanged,0.084204183,0.432075323,66.63081782586536,0,93.00982069583306,0,True,both,40.25647670008099,34.00466705758196,0.0,,False
ENSMUSG00000003814,Calr,unchanged,0.208152817,0.000716782,65.58303365671493,0,99.94995194453857,0,True,both,46.54664614917137,21.085895599445745,0.0,,False
ENSMUSG00000003809,Gcdh,unchanged,-0.101449834,0.634269752,83.33303301431626,0,99.99999948256406,0,False,,,,0.0,,False
ENSMUSG00000053693,Mast1,unchanged,0.063271852,0.902646827,67.38508646727907,0,100.0,0,True,both,259.0444608970535,224.2015931714933,0.0,,False
ENSMUSG00000052926,Rnaseh2a,downregulated,-0.649332817,9.45307e-11,65.00119798638109,0,99.99999999981111,0,True,both,877.6669613059327,442.8103034159109,0.0,,False
ENSMUSG00000052837,Junb,unchanged,0.271856985,0.036471972,90.82112437298149,0,82.78936668178657,0,True,both,24.53314466641109,20.170772415667624,0.0,,False
ENSMUSG00000052456,Asna1,unchanged,-0.376014875,4.10407e-05,33.885045699484586,0,99.99999999996048,0,True,both,48.16997421103186,33.14512177923158,0.0,,False
ENSMUSG00000005150,Wdr83,unchanged,-0.334362274,0.03355111,99.99999999999977,0,66.6666605429231,0,True,both,435.30710523702845,557.2841898853569,0.0,,False
ENSMUSG00000031696,Vps35,downregulated,-0.629841182,3.1392400000000004e-23,33.07532539750195,0,100.0,0,True,both,44.75470872310782,41.21155970857197,0.0,,False
ENSMUSG00000036934,4921524J17Rik,unchanged,-0.365933632,0.004958496,98.36218357531806,0,100.0,0,True,both,350.14579044551584,231.65277983719875,0.0,,False
ENSMUSG00000031701,Dnaja2,unchanged,-0.417274353,4.63605e-13,76.80047063866108,0,100.0,0,True,both,84.64445647951625,18.13560850522128,0.0,,False
ENSMUSG00000036902,Neto2,unchanged,0.111345349,0.074669412,99.06742208844014,0,100.0,0,True,both,230.5436360010702,127.87208702796738,0.0,,False
ENSMUSG00000031703,Itfg1,unchanged,-0.186888356,0.014444487,80.20969433405307,0,100.0,0,True,exo_only,33.751338321117885,0.0,0.0,,False
ENSMUSG00000090043,Gm16167,unchanged,0.367267921,0.185981269,66.66666664254889,0,99.99999638532104,0,False,,,,0.0,,False
ENSMUSG00000036872,Abcc12,upregulated,0.928697609,4.26301e-21,83.33333333275425,0,100.0,0,False,,,,0.0,,True
ENSMUSG00000036840,Siah1a,unchanged,-0.477843982,6.9666e-09,70.42892240681527,0,100.0,0,True,exo_only,35.15333997757926,0.0,0.0,,False
ENSMUSG00000031652,N4bp1,upregulated,0.521438196,8.82893e-15,97.92881962915567,0,100.0,0,True,endo_only,0.0,11.59310587008675,0.0,,True
ENSMUSG00000045333,Zfp423,upregulated,1.661133835,4.41858e-42,60.674166274145286,0,66.66666897693976,0,True,both,5.055156040291529,2.301664516081738,0.0,,False
ENSMUSG00000031660,Brd7,unchanged,-0.197787535,0.008198519,83.33168074973514,0,100.0,0,True,both,102.96225514654915,82.67927754285984,0.0,,False
ENSMUSG00000031665,Sall1,upregulated,0.905708996,5.85053e-23,90.78761639777248,0,99.99991889473036,0,True,exo_only,4.724574338622543,0.0,0.0,,True
ENSMUSG00000043668,Tox3,upregulated,1.024648988,2.30961e-30,87.72814511021181,0,100.0,0,True,endo_only,0.0,1.1758968449384215,0.0,,True
ENSMUSG00000031667,Aktip,unchanged,-0.224480628,0.021633452,66.66666669598611,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000033282,Rpgrip1l,unchanged,0.09472378,0.4544478,32.90958147321635,0,100.0,0,True,both,54.95799495448483,19.1290403561147,0.0,,False
ENSMUSG00000090778,Gm3235,unchanged,0.093717229,0.871401672,99.9941132282158,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000031734,Irx3,unchanged,-0.065664282,0.822477843,65.60651098431732,0,62.168590073898905,0,True,both,1681.7580251959846,909.2088260280796,0.0,,False
ENSMUSG00000031736,Crnde,unchanged,-0.173423868,0.35936925,42.216479226673805,0,99.99999999999784,0,True,endo_only,0.0,16.82877957111494,0.0,,False
ENSMUSG00000095651,Gm21817,unchanged,0.049747445,0.897770394,99.99999940982373,0,66.66666666640823,0,False,,,,0.0,,False
ENSMUSG00000031751,Amfr,unchanged,0.433501526,1.22788e-07,92.94614366857878,0,100.0,0,True,both,227.2127489296712,382.5639159896261,0.0,,False
ENSMUSG00000031754,Nudt21,downregulated,-0.579988001,2.5969800000000003e-18,98.86120080051057,0,100.0,0,True,both,175.17931121160734,49.76888687793049,0.0,,False
ENSMUSG00000031755,Bbs2,unchanged,0.093603968,0.584655602,83.30849346332162,0,99.99999999999868,0,True,both,207.8841777451316,37.34696113644,0.0,,False
ENSMUSG00000031774,Fam192a,unchanged,-0.190005612,0.061477508,81.43852450624328,0,100.0,0,True,both,60.45338667672784,79.62144294262625,0.0,,False
ENSMUSG00000031781,Ciapin1,unchanged,-0.372073259,7.7755e-05,98.84303870562265,0,98.18802548620631,0,True,both,644.6873554604697,1093.1100952099307,0.0,,False
ENSMUSG00000040631,Dok4,unchanged,0.027200372,0.927144397,99.99937106155086,0,66.66666682731143,0,True,endo_only,0.0,15.70191561947868,0.0,,False
ENSMUSG00000063605,Ccdc102a,unchanged,0.157255411,0.330583628,66.66656322210987,0,100.0,0,True,both,1685.902044698325,1422.1481082463436,0.0,,False
ENSMUSG00000031788,Kifc3,upregulated,0.800716429,1.4080600000000001e-18,63.820439810881744,0,99.20846696870711,0,False,,,,0.0,,False
ENSMUSG00000046556,Zfp319,upregulated,0.636099071,1.56531e-10,31.65509095847992,0,99.99999586545283,0,True,both,259.09774187888814,109.43274174886544,0.0,,False
ENSMUSG00000031796,Cfap20,downregulated,-0.622586082,7.46762e-15,99.57832301301801,0,99.99649995306602,0,True,both,15.72759890348425,33.02463065010058,0.0,,False
ENSMUSG00000046707,Csnk2a2,unchanged,0.064081157,0.548871647,99.99776287146926,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000036550,Cnot1,unchanged,-0.142840273,0.015337262,64.71856649187683,0,100.0,0,True,both,10.715684274662644,4.282973071976524,0.0,,False
ENSMUSG00000036534,Slc38a7,upregulated,0.618759392,4.66047e-10,99.99999378508939,0,99.99999999999999,0,False,,,,0.0,,True
ENSMUSG00000031672,Got2,upregulated,0.535725415,4.34387e-14,99.95353922855178,0,100.0,0,True,both,86.12517195338346,55.10711887024644,0.0,,True
ENSMUSG00000031673,Cdh11,upregulated,0.85119991,0.001091592,99.91947449976298,0,100.0,0,True,both,32.98924129739502,10.30276554441324,0.0,,True
ENSMUSG00000063696,Gm8730,downregulated,-0.880443896,7.11262e-10,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000035824,Tk2,unchanged,0.153904359,0.375390935,99.99998608222332,0,100.0,0,True,both,446.5955956768873,212.78490592609032,0.0,,False
ENSMUSG00000096188,Cmtm4,unchanged,0.189730724,0.006638152,82.55780484425598,0,100.0,0,True,both,641.0722157658635,886.0043759996333,0.0,,False
ENSMUSG00000035770,Dync1li2,unchanged,0.25176655,0.000235361,63.481929314418586,0,100.0,0,True,both,3419.8839891227794,3946.271096402508,0.0,,False
ENSMUSG00000031878,Nae1,downregulated,-0.576617807,2.85826e-12,66.4691158831061,0,100.0,0,True,both,165.08163414403535,435.5632135112707,0.0,,False
ENSMUSG00000031887,Tradd,downregulated,-0.574868465,0.025345647,99.99823868277922,0,33.333458032203325,0,True,both,1434.8643927080786,918.2671748652168,0.0,,False
ENSMUSG00000014837,4931428F04Rik,unchanged,-0.146810641,0.461042194,16.67680697201293,0,100.0,0,True,both,251.43599421190785,189.27494790728545,0.0,,False
ENSMUSG00000041679,Lrrc29,unchanged,0.43815478,0.040278812,99.98636885262557,0,66.66666666661469,0,True,both,245.8548055382157,120.29929917457731,0.0,,False
ENSMUSG00000014778,Fhod1,upregulated,0.826051361,1.27469e-07,16.668407166657406,0,94.10742344315753,0,True,both,365.0899900357574,187.64003959808176,0.0,,False
ENSMUSG00000039199,Zdhhc1,upregulated,1.062924451,5.68361e-15,99.99999999999869,0,66.6667358861553,0,False,,,,0.0,,True
ENSMUSG00000013160,Atp6v0d1,unchanged,0.207077823,0.009616746,33.303782422292535,0,100.0,0,True,both,31.97322301907453,25.393309364431204,0.0,,False
ENSMUSG00000080021,Gm5915,unchanged,0.202674561,0.661955195,100.0,0,0.0,0,False,,,,0.0,,False
ENSMUSG00000038000,Acd,unchanged,0.141438006,0.392526597,99.27680304635128,0,57.67827094651445,0,True,both,411.439742303224,158.26811194236453,0.0,,False
ENSMUSG00000013155,Enkd1,unchanged,-0.131496723,0.457785408,33.20827249495519,0,99.99998400790821,0,True,both,4.527456979049911,2.962724142501936,0.0,,False
ENSMUSG00000013150,Gfod2,unchanged,-0.44811114,0.000891768,99.9999880003218,0,100.0,0,True,both,268.1266511881726,129.8522746505741,0.0,,False
ENSMUSG00000037415,Ranbp10,upregulated,0.648222896,1.97462e-13,99.31187903620922,0,100.0,0,False,,,,0.0,,True
ENSMUSG00000036672,Cenpt,unchanged,0.265134509,0.043157731,67.2955996263518,0,100.0,0,True,both,10.188854445938777,9.193602562092051,0.0,,False
ENSMUSG00000031897,Psmb10,unchanged,0.273821512,0.078040329,50.00296054503082,0,16.666679035059314,0,False,,,,0.0,,False
ENSMUSG00000035237,Lcat,unchanged,0.401087126,0.336890304,100.0,0,66.66666670517324,0,False,,,,0.0,,False
ENSMUSG00000017765,Slc12a4,upregulated,0.813128282,2.85966e-16,99.98751148741162,0,99.99999999999967,0,True,both,20.914891629409453,5.895150340539989,0.0,,True
ENSMUSG00000045538,Ddx28,unchanged,-0.2010211,0.248766659,99.99999976775975,0,99.99999999024847,0,True,both,131.0701173603543,87.63829882361101,0.0,,False
ENSMUSG00000033106,Slc7a6os,downregulated,-0.5838851,2.61011e-07,81.6007767717115,0,99.99999999999925,0,True,both,132.24622262446505,54.60069325902396,0.0,,False
ENSMUSG00000097026,Gm26786,unchanged,0.07631706,0.762703434,99.99999999998882,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000031906,Smpd3,upregulated,0.960748047,1.72057e-06,99.25059626876832,0,66.66678022602837,0,True,both,486.1072550376744,165.17857886745563,0.0,,True
ENSMUSG00000060019,Gm10073,downregulated,-0.950637903,0.010923295,100.0,0,0.0,0,False,,,,0.0,,False
ENSMUSG00000046691,Chtf8,unchanged,0.094420783,0.297933823,96.81264574051077,0,99.99999999995025,0,True,both,576.7312680073625,73.57289599374143,0.0,,False
ENSMUSG00000031916,Cog8,unchanged,0.208506506,0.03207349,96.62662226524571,0,100.0,0,True,both,157.58098182754745,612.2675850561933,0.0,,False
ENSMUSG00000031921,Terf2,unchanged,0.377798845,0.000382852,99.16716641014473,0,100.0,0,True,both,137.91886000647318,199.1649918264272,0.0,,False
ENSMUSG00000003849,Nqo1,downregulated,-0.651356324,8.42069e-06,66.66614341972732,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000003848,Nob1,downregulated,-0.918061279,5.1195199999999996e-20,100.0,0,100.0,0,True,both,265.50002538679547,13.674869062911664,0.0,,False
ENSMUSG00000059775,Rps26-ps1,downregulated,-0.8249432,0.001610201,100.0,0,0.0,0,True,both,15.568347650915712,6.76056138264378,0.0,,False
ENSMUSG00000039067,Psmd7,downregulated,-0.565756565,2.23294e-09,99.99443954358433,0,100.0,0,True,both,121.64966048831576,15.86315364329404,0.0,,False
ENSMUSG00000037993,Dhx38,unchanged,0.200745089,0.068008962,99.9885797945931,0,100.0,0,True,both,623.0541468501717,564.1616656759429,0.0,,False
ENSMUSG00000031730,Dhodh,unchanged,-0.491397849,2.05695e-05,99.8681587931959,0,100.0,0,True,both,37.6444499245368,18.86619233492323,0.0,,False
ENSMUSG00000031729,Ist1,unchanged,-0.12129472,0.18626266,95.38443970318484,0,99.99999999999984,0,True,both,128.74224092184443,11.42056645237358,0.0,,False
ENSMUSG00000069895,Atxn1l,unchanged,0.267240453,0.000112607,100.0,0,100.0,0,True,endo_only,0.0,2.836466177701744,0.0,,False
ENSMUSG00000031750,Il34,upregulated,1.390910416,3.75883e-13,33.333333333290305,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000033732,Sf3b3,unchanged,0.356344787,1.79262e-08,99.39092365936064,0,100.0,0,True,both,106.79058472069248,56.17004416352165,0.0,,False
ENSMUSG00000097380,Gm26816,unchanged,0.222299436,0.425134073,99.7413467654016,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000033703,Fuk,unchanged,-0.268821102,0.220297706,99.99999995907274,0,99.85529463969958,0,True,both,561.4637602556833,632.9918444906638,0.0,,False
ENSMUSG00000015023,Ddx19a,unchanged,-0.039975898,0.754536226,66.50777773788134,0,99.99999999999999,0,True,both,280.33062139935595,14.825459902324836,0.0,,False
ENSMUSG00000033658,Ddx19b,unchanged,-0.324246076,0.00084619,100.0,0,100.0,0,True,both,274.9424332079454,104.1203700961609,0.0,,False
ENSMUSG00000084808,9430091E24Rik,unchanged,0.078681411,0.839027302,96.52138535782241,0,99.9999999920634,0,True,both,403.0368132280476,318.2301347198495,0.0,,False
ENSMUSG00000003316,Glg1,unchanged,0.449716204,8.77107e-09,66.6445792742193,0,100.0,0,True,both,54.42365068726915,3.154392604319748,0.0,,False
ENSMUSG00000033596,Rfwd3,unchanged,-0.197901348,0.015272703,99.99999989492817,0,100.0,0,True,both,188.08428266885417,123.44548599116656,0.0,,False
ENSMUSG00000012519,Mlkl,upregulated,0.906208359,0.009533557,99.99999545213537,0,100.0,0,True,both,271.43613740273537,157.10976226961358,0.0,,True
ENSMUSG00000031959,Wdr59,unchanged,-0.002890168,0.989057677,83.32980365056397,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000031958,Ldhd,unchanged,0.618747531,0.100662759,76.18474020198282,0,99.99999993317664,0,False,,,,0.0,,False
ENSMUSG00000031955,Bcar1,upregulated,1.169014333,1.12555e-25,99.02189336973413,0,81.98904527642904,0,True,both,78.37068552008769,49.89535362920719,0.0,,True
ENSMUSG00000031954,Cfdp1,downregulated,-0.719403994,1.0875899999999999e-21,99.99999699258206,0,100.0,0,True,both,188.2949434683029,32.75170676296892,0.0,,False
ENSMUSG00000031953,Tmem170,unchanged,-0.096392032,0.822301862,99.99768123037119,0,99.99999999999994,0,True,both,433.86442498462776,67.5864154049752,0.0,,False
ENSMUSG00000031951,Tmem231,unchanged,0.230930586,0.210298634,98.26481663335933,0,100.0,0,True,both,8.855650594109248,3.981872914077195,0.0,,False
ENSMUSG00000031949,Adat1,unchanged,-0.104414346,0.591243118,99.99999946605004,0,100.0,0,True,both,613.7444984524068,782.3392654622713,0.0,,False
ENSMUSG00000031948,Kars,downregulated,-0.619869218,1.9190099999999999e-22,99.21356115192692,0,100.0,0,True,both,204.5853405845361,164.05972378517302,0.0,,False
ENSMUSG00000055435,Maf,upregulated,1.382902637,9.008979999999999e-49,99.81017471734448,0,99.99999999983633,0,True,both,159.6643350025814,105.58160714437116,0.0,,True
ENSMUSG00000014633,Cmc2,downregulated,-0.891564831,2.18796e-12,66.52384214273671,0,100.0,0,True,both,327.64566506283506,159.37848473118478,0.0,,False
ENSMUSG00000031847,1700030J22Rik,upregulated,1.330393011,1.15567e-06,82.60205835998697,0,99.99999999999996,0,True,both,10.554478671642965,3.2038687360508824,0.0,,True
ENSMUSG00000034424,Gcsh,downregulated,-0.599867331,7.65969e-15,99.95688917146474,0,100.0,0,True,exo_only,9.491797293013226,0.0,0.0,,False
ENSMUSG00000031843,Mphosph6,downregulated,-0.981971981,7.64379e-17,94.4222591100355,0,99.99999941440296,0,True,both,95.49627603476895,30.054379942914466,0.0,,False
ENSMUSG00000031835,Mbtps1,unchanged,0.012388616,0.926019783,66.66057382240143,0,66.67988718998005,0,True,both,38.38888128404182,12.149348319827446,0.0,,False
ENSMUSG00000034189,Hsdl1,unchanged,0.233786387,0.057665943,88.02199712591137,0,99.9996999221769,0,True,both,83.02842037206217,56.57015212430603,0.0,,False
ENSMUSG00000031832,Taf1c,unchanged,-0.001111449,0.997529122,66.66850082352347,0,99.91760214348456,0,True,both,412.84304585564746,277.11472813998495,0.0,,False
ENSMUSG00000031827,Cotl1,unchanged,0.207333309,0.012520369,66.6541730402215,0,99.94705718540676,0,True,both,58.72416785981182,5.579028944726505,0.0,,False
ENSMUSG00000031823,Zdhhc7,unchanged,-0.045224151,0.784507306,66.38657138277709,0,99.9999999942678,0,True,both,130.21226859972265,121.92897921882098,0.0,,False
ENSMUSG00000031821,Gins2,downregulated,-0.639199327,1.59698e-09,66.48753587224785,0,99.9173843082914,0,True,exo_only,22.4863239631084,0.0,0.0,,False
ENSMUSG00000031819,Emc8,unchanged,0.34482354,6.96719e-06,99.99994471851271,0,99.99999999926534,0,True,exo_only,7.548477329018027,0.0,0.0,,False
ENSMUSG00000031816,Mthfsd,unchanged,0.025661865,0.896830161,99.99813861187187,0,99.99999999999959,0,True,exo_only,80.2841429769134,0.0,0.0,,False
ENSMUSG00000052934,Fbxo31,unchanged,-0.016331774,0.937570344,66.24138279698182,0,100.0,0,True,both,50.9981601368228,12.139921189709971,0.0,,False
ENSMUSG00000061410,Zcchc14,unchanged,0.442734265,1.66777e-08,68.87205613830714,0,99.99999999991645,0,True,both,68.16610930124243,89.51422918941957,0.0,,False
ENSMUSG00000040263,Klhdc4,unchanged,0.08527185,0.663455711,83.33082198358004,0,98.75837311387001,0,True,both,368.5837204061051,429.17898102649,0.0,,False
ENSMUSG00000040010,Slc7a5,unchanged,0.104293899,0.259393905,49.447449528426205,0,1.1901226119643724,0,True,both,44.27852450694775,31.730782068522373,0.0,,False
ENSMUSG00000091952,Gm17709,upregulated,0.668170955,0.002877141,99.99999999973176,0,66.6666666670094,0,False,,,,0.0,,True
ENSMUSG00000006517,Mvd,downregulated,-1.313311046,1.1162099999999999e-37,33.15968243833559,0,100.0,0,True,both,40.20451398337666,12.984088536215696,0.0,,False
ENSMUSG00000014470,Rnf166,unchanged,0.375804287,0.022979278,99.6600643130161,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000014444,Piezo1,upregulated,1.7751989,2.4353699999999998e-65,99.7321279273362,0,100.0,0,True,both,116.74420488521116,101.64269050418152,0.0,,True
ENSMUSG00000006589,Aprt,downregulated,-1.346702096,3.7084e-28,66.96193679990678,0,52.69733337832101,0,True,both,87.46618764444798,83.37793479076976,0.0,,False
ENSMUSG00000015027,Galns,unchanged,0.279101124,0.251606254,98.32028887589813,0,99.99999999996726,0,True,both,77.46927690960787,29.31756923081871,0.0,,False
ENSMUSG00000035569,Ankrd11,upregulated,0.664176195,2.69916e-21,83.33333333333333,0,100.0,0,False,,,,0.0,,True
ENSMUSG00000000743,Chmp1a,unchanged,-0.238296913,0.020896197,32.81121004614183,0,100.0,0,True,both,84.63276850943274,56.34788660395011,0.0,,False
ENSMUSG00000001062,Vps9d1,unchanged,0.270144295,0.055956906,95.82287282127315,0,66.66666770229399,0,True,both,79.14347909606475,23.141203697210475,0.0,,False
ENSMUSG00000032815,Fanca,unchanged,0.101183694,0.479049299,99.99995902431857,0,100.0,0,True,both,176.8755059706538,98.13833531231512,0.0,,False
ENSMUSG00000031970,Dbndd1,unchanged,-0.13180458,0.713000394,0.3292209065908269,0,96.40127404082034,0,True,both,229.6671539109942,63.87993549974453,0.0,,False
ENSMUSG00000031971,Ccsap,unchanged,-0.152444572,0.676903586,99.99882499476693,0,74.77796126213802,0,True,both,138.59951927502706,10.34366635621782,0.0,,False
ENSMUSG00000039509,Nup133,unchanged,0.051772938,0.623716111,99.86359301140226,0,66.6666689205908,0,True,both,42.9181975837832,6.463013253811664,0.0,,False
ENSMUSG00000031974,Abcb10,unchanged,-0.338450927,0.006616746,99.99455747630883,0,100.0,0,True,both,5.409521866464385,51.97150359611029,0.0,,False
ENSMUSG00000038697,Taf5l,unchanged,-0.450565461,7.41148e-06,78.54368514239745,0,66.67787118792069,0,True,both,48.52230413643221,22.01276551944872,0.0,,False
